General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;899;20,93600;0,06100;0,006000;132,225;100,00;1635,0800;0,000;100,042;44,300;0,000;301,350;300,950;26,70;306,350;263,203;0,000;33,300;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,68;14,988;26,793;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;0,00553;-4,89513;2,7127;28,483257;-0,000227;24,303069;24,270810;0,0000;-0,0055;0,00;0,20;0,01;0,00;0,27;;3,018;2,970;0,0000000;20,93700;0,06000;0,03000;-0,0000392;;1669,28;899,00;;;
;;900;20,93600;0,06000;0,016000;131,325;99,99;1635,0800;0,000;100,042;44,300;0,000;301,350;300,950;26,70;306,383;263,203;0,000;33,300;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,68;14,960;26,801;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00476;0,77132;2,7127;28,386154;-0,000175;24,220217;24,188068;0,0000;-0,0042;0,00;0,20;0,00;0,00;0,23;;3,014;2,970;0,0000000;20,93800;0,06100;0,02700;-0,0000743;;1669,28;900,00;;;
;;901;20,93700;0,06000;0,027000;127,700;99,99;1635,0699;0,000;100,034;44,300;0,000;301,350;300,950;26,70;306,350;263,203;0,000;33,300;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,68;14,966;26,799;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,8557;0,00000;0,0000;0,00583903;0,00583903;0,00173;0,76060;2,7146;27,991638;-0,000140;23,883599;23,851897;0,0000;-0,0033;0,00;0,20;0,00;0,00;0,30;;3,012;2,965;0,0163970;20,93600;0,06100;0,01500;0,0001984;;1669,27;901,00;;;
;;902;20,93900;0,05900;0,028000;130,100;99,99;1635,0699;0,000;100,034;44,300;0,000;301,350;301,050;26,70;306,383;263,203;0,000;33,300;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,68;14,987;26,807;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,1152;0,00000;0,0000;-0,00083415;-0,00083415;0,00125;-5,37405;2,7167;28,253452;-0,000123;24,106990;24,082991;0,0000;-0,0029;0,00;0,20;0,00;0,00;0,30;;3,011;2,965;0,0186899;20,93600;0,06100;0,01300;0,0002237;;1669,27;902,00;;;
;;903;20,93800;0,06100;0,015000;128,175;99,98;1635,0699;0,000;100,034;44,300;0,000;301,350;301,050;26,70;306,383;263,203;0,000;33,300;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,68;14,964;26,799;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,8126;0,00000;0,0000;0,00000000;0,00000000;-0,00347;Infinity;2,7205;28,043649;-0,000037;23,927977;23,904156;0,0000;-0,0009;0,00;0,20;0,00;0,00;0,27;;3,011;2,965;0,0336878;20,93700;0,06100;-0,00600;0,0004038;;1669,27;903,00;;;
;;904;20,93600;0,06100;0,011000;129,875;99,98;1635,0699;0,000;100,042;44,300;0,000;301,350;301,050;26,70;306,383;263,203;0,000;33,300;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,68;14,956;26,772;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,0551;0,00000;0,0000;-0,00082397;-0,00082397;-0,00100;-5,43569;2,7226;28,229009;-0,000054;24,086134;24,062156;0,0000;-0,0013;0,00;0,20;0,00;0,00;0,23;;3,011;2,965;0,0181589;20,93800;0,06100;0,00400;0,0002168;;1669,27;904,00;;;
;;905;20,93800;0,06100;0,007000;129,875;99,99;1635,0699;0,000;100,042;44,300;0,000;301,350;301,050;26,80;306,350;263,203;0,000;33,300;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,69;14,992;26,799;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,9579;0,00000;0,0000;0,00576782;0,00576782;-0,00349;0,70162;2,7265;28,229009;-0,000123;24,086134;24,062156;0,0000;-0,0029;0,00;0,20;0,00;0,00;0,27;;3,011;2,967;0,0349716;20,93700;0,06000;-0,00600;0,0004164;;1669,27;905,00;;;
;;906;20,93700;0,06100;0,000000;129,825;99,98;1635,0601;0,000;100,034;44,300;0,000;301,350;301,050;26,70;306,417;263,203;0,000;33,400;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,69;14,960;26,799;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0145;0,00000;0,0000;0,00576782;0,00576782;-0,00473;0,77638;2,7316;28,223575;-0,000071;24,081498;24,057524;0,0000;-0,0017;0,00;0,20;0,00;0,00;0,30;;3,012;2,967;0,0443082;20,93600;0,06100;-0,01100;0,0005274;;1669,26;906,00;;;
;;907;20,93600;0,06100;-0,006000;127,950;99,99;1635,0601;0,000;100,042;44,300;0,000;301,350;301,050;26,80;306,350;263,203;0,000;33,300;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,69;14,988;26,812;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,8974;0,00000;0,0000;-0,00082397;-0,00082397;-0,00223;-4,87481;2,7355;28,019025;-0,000089;23,906967;23,883167;0,0000;-0,0021;0,00;0,20;0,00;0,00;0,30;;3,014;2,969;0,0344374;20,93600;0,06000;-0,00100;0,0004136;;1669,26;907,00;;;
;;908;20,93500;0,06100;0,005000;126,975;99,99;1635,0601;0,000;100,038;44,300;0,000;301,350;301,050;26,70;306,383;263,203;0,000;33,300;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,69;15,002;26,799;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,3255;0,00000;0,0000;0,00000000;0,00000000;0,00394;Infinity;2,7358;27,912066;-0,000089;23,815705;23,791996;0,0000;-0,0021;0,00;0,20;0,00;0,00;0,27;;3,013;2,969;0,0028761;20,93700;0,06000;0,02400;0,0000367;;1669,26;908,00;;;
;;909;20,93600;0,06000;0,030000;126,375;99,98;1635,0601;0,000;100,042;44,300;0,000;301,350;301,050;26,80;306,417;263,203;0,000;33,400;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,69;14,960;26,809;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,3687;0,00000;0,0000;0,00000000;0,00000000;0,00270;Infinity;2,7371;27,846040;-0,000054;23,759369;23,735716;0,0000;-0,0013;0,00;0,20;0,00;0,00;0,30;;3,010;2,968;0,0120939;20,93600;0,06100;0,01900;0,0001478;;1669,26;909,00;;;
;;910;20,93600;0,06100;0,030000;130,850;99,98;1635,0601;0,000;100,034;44,300;0,000;301,350;301,050;26,80;306,383;263,203;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,69;14,988;26,793;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0875;0,00000;0,0000;-0,00083415;-0,00083415;0,00450;-4,86963;2,7372;28,334772;-0,000037;24,176375;24,152307;0,0000;-0,0009;0,00;0,20;0,00;0,00;0,27;;3,008;2,968;0,0007731;20,93700;0,06000;0,02600;0,0000114;;1669,26;910,00;;;
;;911;20,93700;0,06100;0,027000;129,375;99,99;1635,0601;0,000;100,034;44,300;0,000;301,350;301,050;26,80;306,383;263,203;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,69;14,994;26,815;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,1093;0,00000;0,0000;0,00583903;0,00583903;0,00124;0,76558;2,7393;28,174618;-0,000089;24,039725;24,015793;0,0000;-0,0021;0,00;0,20;0,00;0,00;0,30;;3,006;2,966;0,0186377;20,93600;0,06100;0,01300;0,0002237;;1669,26;911,00;;;
;;912;20,93800;0,06100;0,015000;133,925;99,98;1635,0500;0,000;100,042;44,300;0,000;301,350;301,050;26,80;306,417;263,203;0,000;33,400;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,70;14,967;26,788;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,1960;0,00000;0,0000;0,00583903;0,00583903;0,00177;0,85406;2,7405;28,665775;-0,000037;24,458800;24,434451;0,0000;-0,0009;0,00;0,20;0,00;0,00;0,27;;3,004;2,966;0,0105679;20,93700;0,06200;0,01500;0,0001254;;1669,25;912,00;;;
;;913;20,93600;0,06100;0,013000;133,925;99,98;1635,0500;0,000;100,042;44,300;0,000;301,350;301,050;26,80;306,383;263,196;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,70;15,013;26,801;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,8654;0,00000;0,0000;-0,00083415;-0,00083415;-0,00228;-5,45248;2,7444;28,665775;-0,000037;24,458800;24,434451;0,0000;-0,0009;0,00;0,20;0,00;0,00;0,31;;3,004;2,966;0,0341547;20,93600;0,06100;-0,00100;0,0004009;;1669,25;913,00;;;
;;914;20,93600;0,06100;-0,006000;125,175;99,99;1635,0500;0,000;100,034;44,300;0,000;301,350;301,050;26,80;306,383;263,196;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,70;14,992;26,801;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,5498;0,00000;0,0000;0,00000000;0,00000000;0,00024;Infinity;2,7470;27,713518;-0,000141;23,646297;23,622756;0,0000;-0,0033;0,00;0,20;0,00;0,00;0,30;;3,004;2,966;0,0225297;20,93600;0,06100;0,00900;0,0002744;;1669,25;914,00;;;
;;915;20,93700;0,06000;0,004000;126,225;99,99;1635,0500;0,000;100,034;44,300;0,000;301,350;301,050;26,80;306,417;263,196;0,000;33,400;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,70;14,966;26,809;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0682;0,00000;0,0000;0,00000000;0,00000000;-0,00197;Infinity;2,7500;27,829509;-0,000176;23,745265;23,721626;0,0000;-0,0041;0,00;0,20;0,00;0,00;0,26;;3,004;2,967;0,0271107;20,93700;0,06100;0,00000;0,0003279;;1669,25;915,00;;;
;;916;20,93800;0,06100;-0,006000;130,750;100,00;1635,0500;0,000;100,042;44,300;0,000;301,350;301,050;26,80;306,417;263,196;0,000;33,400;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,70;14,952;26,823;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3938;0,00000;0,0000;0,00000000;0,00000000;-0,00025;Infinity;2,7524;28,323943;-0,000227;24,167136;24,143077;0,0000;-0,0054;0,00;0,20;0,00;0,00;0,27;;3,004;2,967;0,0211519;20,93700;0,06000;0,00700;0,0002519;;1669,25;916,00;;;
;;917;20,93700;0,06000;-0,011000;126,925;100,00;1635,0500;0,000;100,042;44,300;0,005;301,450;301,050;26,80;306,417;263,196;0,000;33,400;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,70;14,958;26,807;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5221;0,00000;0,0000;-0,00083415;-0,00083415;0,00123;-5,30719;2,7539;27,901939;-0,000193;23,814965;23,783365;0,0000;-0,0045;0,00;0,20;0,00;0,00;0,27;;3,002;2,965;0,0134489;20,93700;0,06100;0,01300;0,0001633;;1669,25;917,00;;;
;;918;20,93600;0,06000;-0,001000;128,400;100,01;1635,0500;0,000;100,042;44,300;0,005;301,450;301,050;26,80;306,383;263,196;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,71;14,988;26,817;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,5687;0,00000;0,0000;0,00583903;0,00583903;0,00322;0,76256;2,7545;28,063596;-0,000296;23,952943;23,921159;-0,0001;-0,0070;0,00;0,20;0,00;0,00;0,27;;3,000;2,965;0,0050247;20,93700;0,06100;0,02100;0,0000621;;1669,25;918,00;;;
;;919;20,93600;0,06100;0,024000;130,500;100,00;1635,0400;0,000;100,034;44,300;0,005;301,450;301,150;26,80;306,383;263,196;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,71;14,958;26,809;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,0269;0,00000;0,0000;0,00583903;0,00583903;0,00350;0,76878;2,7555;28,292157;-0,000279;24,148025;24,123994;-0,0001;-0,0067;0,00;0,20;0,00;0,00;0,30;;2,998;2,962;0,0090734;20,93600;0,06100;0,02200;0,0001098;;1669,24;919,00;;;
;;920;20,93700;0,06000;0,019000;130,825;100,00;1635,0400;0,000;100,042;44,300;0,005;301,350;301,050;26,80;306,417;263,190;0,000;33,400;33,800;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,71;14,939;26,817;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00166829;-0,00166829;0,00550;-2,69450;2,7555;28,332065;-0,000279;24,174066;24,150000;-0,0001;-0,0067;0,00;0,20;0,01;0,00;0,23;;2,995;2,962;0,0000000;20,93800;0,06100;0,03000;-0,0001123;;1669,24;920,00;;;
;;921;20,93600;0,06100;0,026000;129,050;100,01;1635,0400;0,000;100,034;44,300;0,005;301,350;301,050;26,80;306,383;263,190;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,71;14,994;26,815;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00323;0,76462;2,7555;28,139207;-0,000314;24,009512;23,985609;-0,0001;-0,0075;0,00;0,20;0,00;0,00;0,23;;2,992;2,956;0,0000000;20,93800;0,06100;0,02100;0,0000016;;1669,24;921,00;;;
;;922;20,93700;0,06200;0,013000;128,875;100,01;1635,0300;0,000;100,034;44,300;0,005;301,350;301,050;26,80;306,383;263,190;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,71;14,958;26,785;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,8101;0,00000;0,0000;0,00583903;0,00583903;0,00298;0,69039;2,7563;28,120122;-0,000331;23,993227;23,969341;-0,0001;-0,0079;0,00;0,20;0,00;0,00;0,27;;2,989;2,956;0,0071576;20,93700;0,06000;0,02000;0,0000874;;1669,23;922,00;;;
;;923;20,93600;0,06100;0,015000;127,775;100,00;1635,0300;0,000;100,034;44,300;0,005;301,350;301,050;26,80;306,383;263,190;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,71;15,017;26,799;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,9185;0,00000;0,0000;-0,00083415;-0,00083415;-0,00074;-5,32581;2,7583;27,999856;-0,000279;23,890611;23,866827;-0,0001;-0,0066;0,00;0,20;0,00;0,00;0,23;;2,987;2,952;0,0169515;20,93800;0,06100;0,00500;0,0002042;;1669,23;923,00;;;
;;924;20,93700;0,06100;-0,001000;124,475;100,01;1635,0300;0,000;100,042;44,300;0,005;301,350;301,050;26,80;306,383;263,190;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,71;14,981;26,799;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,8919;0,00000;0,0000;0,00000000;0,00000000;-0,00024;Infinity;2,7602;27,635919;-0,000366;23,580086;23,556611;-0,0001;-0,0085;0,00;0,20;0,00;0,00;0,23;;2,986;2,952;0,0167171;20,93800;0,05900;0,00700;0,0002042;;1669,23;924,00;;;
;;925;20,93600;0,06100;0,009000;130,775;100,01;1635,0300;0,000;100,042;44,300;0,005;301,350;301,050;26,80;306,383;263,190;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,72;14,996;26,809;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,7288;0,00000;0,0000;-0,00083415;-0,00083415;-0,00125;-4,86823;2,7619;28,326651;-0,000331;24,169446;24,145385;-0,0001;-0,0079;0,00;0,20;0,00;0,00;0,20;;2,985;2,949;0,0152752;20,93900;0,06000;0,00300;0,0001817;;1669,23;925,00;;;
;;926;20,93600;0,06000;0,000000;125,650;100,01;1635,0300;0,000;100,042;44,300;0,005;301,350;301,050;26,80;306,383;263,190;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,72;15,009;26,809;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3167;0,00000;0,0000;0,00583903;0,00583903;0,00074;0,75448;2,7642;27,766051;-0,000348;23,691119;23,667534;-0,0001;-0,0082;0,00;0,20;0,00;0,00;0,30;;2,984;2,949;0,0204700;20,93600;0,06100;0,01100;0,0002491;;1669,23;926,00;;;
;;927;20,93700;0,06100;0,007000;129,800;100,01;1635,0200;0,000;100,042;44,300;0,005;301,350;301,050;26,80;306,383;263,183;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,72;14,973;26,812;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4410;0,00000;0,0000;0,00583903;0,00583903;-0,00473;0,76684;2,7686;28,220858;-0,000349;24,079179;24,055208;-0,0001;-0,0083;0,00;0,20;0,00;0,00;0,27;;2,984;2,950;0,0392404;20,93700;0,06100;-0,01100;0,0004670;;1669,22;927,00;;;
;;928;20,93700;0,06100;0,013000;129,900;100,01;1635,0200;0,000;100,042;44,300;0,005;301,350;301,050;26,80;306,383;263,183;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,72;14,958;26,809;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,2659;0,00000;0,0000;-0,00083415;-0,00083415;-0,00025;-5,36992;2,7709;28,231726;-0,000332;24,088452;24,064471;-0,0001;-0,0079;0,00;0,20;0,00;0,00;0,27;;2,985;2,950;0,0200214;20,93700;0,06100;0,00700;0,0002393;;1669,22;928,00;;;
;;929;20,93700;0,06100;0,021000;133,100;100,01;1635,0200;0,000;100,040;44,300;0,005;301,350;301,050;26,80;306,383;263,183;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,72;14,950;26,815;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,7517;0,00000;0,0000;0,00000000;0,00000000;0,00000;Infinity;2,7737;28,577346;-0,000366;24,383349;24,359075;-0,0001;-0,0089;0,00;0,20;0,00;0,00;0,31;;2,984;2,951;0,0243138;20,93600;0,06100;0,00800;0,0002870;;1669,22;929,00;;;
;;930;20,93700;0,06100;0,022000;127,800;100,01;1635,0200;0,000;100,042;44,300;0,005;301,350;301,050;26,80;306,383;263,183;0,000;33,400;33,700;32,600;302,250;;;;;0,00;0,00;0,00;3,00;5,72;14,979;26,809;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,3282;0,00000;0,0000;0,00000000;0,00000000;0,00346;Infinity;2,7740;28,002596;-0,000366;23,892949;23,869163;-0,0001;-0,0087;0,00;0,20;0,00;0,00;0,27;;2,983;2,951;0,0028997;20,93700;0,06200;0,02200;0,0000367;;1669,22;930,00;;;
