General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;1598;20,94700;0,05100;-0,019000;130,450;100,01;10,4299;0,000;100,420;36,000;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,46;16,371;26,147;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,2737;0,00000;0,0000;0,00000000;0,00000000;0,00032;Infinity;38,7623;28,730250;-0,000145;24,326716;24,294177;0,0000;-0,0279;0,03;25,12;0,00;0,00;1,34;;24,243;23,804;0,0213745;20,94700;0,05200;-0,00100;0,0002493;;21,68;1598,00;;;
;;1599;20,94800;0,05200;0,002000;121,700;100,01;10,4299;0,000;100,422;36,000;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,46;16,388;26,166;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,6097;0,00000;0,0000;0,00000000;0,00000000;0,00055;Infinity;38,7809;27,749979;-0,000080;23,496692;23,465264;0,0000;-0,0149;0,03;25,12;0,00;0,00;1,29;;24,240;23,802;0,0206381;20,94700;0,05100;0,00000;0,0002493;;21,68;1599,00;;;
;;1600;20,94700;0,05200;0,004000;123,625;100,01;10,4299;0,000;100,422;36,000;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,46;16,387;26,169;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,8808;0,00000;0,0000;0,00000000;0,00000000;0,00130;Infinity;38,7967;27,968585;-0,000132;23,681793;23,650117;0,0000;-0,0248;0,03;25,12;0,00;0,00;1,30;;24,236;23,802;0,0176118;20,94700;0,05100;0,00300;0,0002113;;21,68;1600,00;;;
;;1601;20,94700;0,05100;0,009000;122,975;100,01;10,4299;0,000;100,420;36,000;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,46;16,381;26,161;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,4138;0,00000;0,0000;0,00000000;0,00000000;0,00154;Infinity;38,8162;27,894961;-0,000134;23,619453;23,587861;0,0000;-0,0250;0,03;25,12;0,00;0,00;1,58;;24,231;23,796;0,0215299;20,94600;0,05100;0,00400;0,0002591;;21,68;1601,00;;;
;;1602;20,94700;0,05100;-0,002000;131,050;100,01;10,4299;0,000;100,422;36,000;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,46;16,388;26,152;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,7049;0,00000;0,0000;0,00000000;0,00000000;0,00134;Infinity;38,8419;28,796245;-0,000085;24,382596;24,349982;0,0000;-0,0165;0,03;25,12;0,00;0,00;1,91;;24,230;23,796;0,0285068;20,94500;0,05100;0,00300;0,0003321;;21,68;1602,00;;;
;;1603;20,94800;0,05200;0,008000;128,425;100,01;10,4299;0,000;100,422;36,000;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,46;16,381;26,158;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,9079;0,00000;0,0000;0,00000000;0,00000000;-0,00169;Infinity;38,8698;28,506384;-0,000087;24,137162;24,104877;0,0000;-0,0166;0,03;25,12;0,00;0,00;1,33;;24,232;23,796;0,0309499;20,94700;0,05100;-0,00900;0,0003632;;21,68;1603,00;;;
;;1604;20,94800;0,05100;-0,007000;130,675;100,00;10,4299;0,000;100,422;36,000;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,46;16,446;26,142;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,7284;0,00000;0,0000;0,00000000;0,00000000;0,00260;Infinity;38,8765;28,755016;-0,000039;24,347685;24,315119;0,0000;-0,0075;0,03;25,12;0,00;0,00;1,05;;24,228;23,796;0,0074618;20,94800;0,05100;0,00800;0,0000877;;21,68;1604,00;;;
;;1605;20,94700;0,05200;-0,003000;129,700;100,00;10,4299;0,000;100,420;35,900;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,47;16,392;26,147;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;31,4616;0,00000;0,0000;0,00000000;0,00000000;-0,00019;Infinity;38,9080;28,647540;-0,000041;24,256683;24,224238;0,0000;-0,0078;0,03;25,12;0,00;0,00;1,90;;24,224;23,803;0,0348909;20,94500;0,05100;-0,00300;0,0004080;;21,68;1605,00;;;
;;1606;20,94600;0,05100;-0,006000;125,100;100,00;10,4299;0,000;100,420;35,900;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,47;16,417;26,187;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,0769;0,00000;0,0000;0,00000000;0,00000000;-0,00192;Infinity;38,9410;28,134941;-0,000043;23,822651;23,790786;0,0000;-0,0080;0,03;25,12;0,00;0,00;1,59;;24,229;23,803;0,0366823;20,94600;0,05100;-0,01000;0,0004362;;21,68;1606,00;;;
;;1607;20,94600;0,05200;-0,015000;124,650;100,00;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,47;16,381;26,158;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,7652;0,00000;0,0000;0,00000000;0,00000000;-0,00018;Infinity;38,9618;28,084292;-0,000011;23,779765;23,747958;0,0000;-0,0021;0,03;25,12;0,00;0,00;1,31;;24,231;23,806;0,0230286;20,94700;0,05200;-0,00300;0,0002746;;21,68;1607,00;;;
;;1608;20,94500;0,05200;-0,004000;131,175;100,00;10,4299;0,000;100,414;35,900;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,47;16,396;26,158;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,0125;0,00000;0,0000;0,00000000;0,00000000;0,00083;Infinity;38,9848;28,809975;0,000004;24,394222;24,361593;0,0000;0,0007;0,03;25,12;0,00;0,00;1,63;;24,230;23,806;0,0255208;20,94600;0,05100;0,00100;0,0002970;;21,68;1608,00;;;
;;1609;20,94600;0,05100;-0,001000;125,825;100,00;10,4299;0,000;100,422;36,000;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,47;16,387;26,179;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,5761;0,00000;0,0000;0,00000000;0,00000000;0,00206;Infinity;38,9924;28,216350;0,000002;23,891582;23,859625;0,0000;0,0004;0,03;25,12;0,00;0,00;1,03;;24,224;23,794;0,0084019;20,94800;0,05200;0,00600;0,0001003;;21,68;1609,00;;;
;;1610;20,94700;0,05100;0,000000;129,475;100,00;10,4299;0,000;100,414;35,900;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,47;16,381;26,158;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,1474;0,00000;0,0000;0,00000000;0,00000000;0,00461;Infinity;39,0005;28,622681;0,000000;24,235634;24,203218;0,0000;0,0000;0,03;25,12;0,00;0,00;1,62;;24,214;23,794;0,0090355;20,94600;0,05100;0,01600;0,0001072;;21,68;1610,00;;;
;;1611;20,94700;0,05100;0,003000;125,000;100,00;10,4299;0,000;100,420;35,900;0,005;299,050;298,650;26,00;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,47;16,381;26,158;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0771;0,00000;0,0000;0,00000000;0,00000000;0,00503;Infinity;39,0066;28,123694;-0,000018;23,813128;23,781276;0,0000;-0,0034;0,03;25,12;0,01;0,00;1,59;;24,203;23,773;0,0067394;20,94600;0,05100;0,01800;0,0000819;;21,68;1611,00;;;
;;1612;20,94700;0,05100;0,004000;129,525;99,99;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;25,90;298,817;263,151;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,47;16,387;26,161;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00512;Infinity;39,0066;28,628207;0,000030;24,240313;24,207890;0,0000;0,0058;0,03;25,13;0,01;0,00;1,05;;24,190;23,773;0,0000000;20,94800;0,05200;0,01800;-0,0000516;;21,68;1612,00;;;
;;1613;20,94600;0,05100;0,003000;123,750;100,00;10,4299;0,000;100,414;36,000;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,392;26,150;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,1406;0,00000;0,0000;0,00000000;0,00000000;0,00253;Infinity;39,0168;27,982722;0,000012;23,693763;23,662071;0,0000;0,0022;0,03;25,13;0,00;0,00;1,30;;24,178;23,754;0,0112459;20,94700;0,05200;0,00800;0,0001354;;21,68;1613,00;;;
;;1614;20,94500;0,05100;-0,009000;127,075;100,00;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,388;26,169;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,0502;0,00000;0,0000;0,00000000;0,00000000;0,00407;Infinity;39,0258;28,356159;0,000027;24,009963;23,977848;0,0000;0,0051;0,03;25,14;0,00;0,00;1,60;;24,169;23,754;0,0100366;20,94600;0,05200;0,01400;0,0001198;;21,68;1614,00;;;
;;1615;20,94700;0,05100;0,008000;128,275;100,00;10,4299;0,000;100,414;36,000;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,404;26,166;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,8742;0,00000;0,0000;0,00000000;0,00000000;-0,00220;Infinity;39,0547;28,489733;-0,000008;24,123063;24,090797;0,0000;-0,0015;0,03;25,14;0,00;0,00;1,33;;24,166;23,749;0,0320215;20,94700;0,05200;-0,01100;0,0003758;;21,68;1615,00;;;
;;1616;20,94800;0,05100;-0,003000;125,350;99,99;10,4299;0,000;100,422;36,000;0,005;299,050;298,650;26,00;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,419;26,187;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,6835;0,00000;0,0000;0,00000000;0,00000000;-0,00118;Infinity;39,0794;28,163040;0,000040;23,846443;23,814547;0,0000;0,0076;0,03;25,14;0,00;0,00;1,31;;24,168;23,749;0,0273740;20,94700;0,05200;-0,00700;0,0003252;;21,68;1616,00;;;
;;1617;20,94500;0,05200;-0,010000;128,950;100,00;10,4299;0,000;100,414;35,900;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,419;26,182;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;37,7500;0,00000;0,0000;0,00000000;0,00000000;-0,00422;Infinity;39,1171;28,564593;0,000006;24,186449;24,154098;0,0000;0,0011;0,03;25,14;0,00;0,00;1,33;;24,172;23,760;0,0418647;20,94700;0,05100;-0,01900;0,0004897;;21,68;1617,00;;;
;;1618;20,94600;0,05100;-0,003000;127,650;100,00;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;26,00;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,394;26,163;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,3395;0,00000;0,0000;0,00000000;0,00000000;-0,00294;Infinity;39,1535;28,420242;0,000020;24,064223;24,032036;0,0000;0,0039;0,03;25,15;0,00;0,00;1,61;;24,180;23,760;0,0403005;20,94600;0,05200;-0,01400;0,0004742;;21,68;1618,00;;;
;;1619;20,94700;0,05200;0,001000;126,000;99,99;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,404;26,177;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,2437;0,00000;0,0000;0,00000000;0,00000000;0,00131;Infinity;39,1777;28,235965;0,000085;23,908191;23,876212;0,0000;0,0161;0,03;25,16;0,00;0,00;1,88;;24,184;23,769;0,0268863;20,94500;0,05200;0,00300;0,0003195;;21,68;1619,00;;;
;;1620;20,94600;0,05100;0,006000;131,350;99,99;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,404;26,147;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,0640;0,00000;0,0000;0,00000000;0,00000000;0,00159;Infinity;39,1978;28,829187;0,000034;24,410488;24,377837;0,0000;0,0066;0,03;25,17;0,00;0,00;1,63;;24,183;23,769;0,0222510;20,94600;0,05100;0,00400;0,0002591;;21,68;1620,00;;;
;;1621;20,94800;0,05100;0,016000;123,900;99,99;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,48;16,404;26,161;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,8176;0,00000;0,0000;0,00000000;0,00000000;0,00081;Infinity;39,2156;27,999676;0,000033;23,708118;23,676407;0,0000;0,0062;0,03;25,18;0,00;0,00;1,30;;24,179;23,766;0,0197597;20,94700;0,05100;0,00100;0,0002367;;21,68;1621,00;;;
;;1622;20,94600;0,05200;0,018000;128,600;99,99;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,49;16,375;26,147;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;0,00862;-1,86605;39,2156;28,525800;0,000031;24,153602;24,121295;0,0000;0,0060;0,03;25,18;0,01;0,00;1,33;;24,170;23,766;0,0000000;20,94700;0,05200;0,03200;-0,0001685;;21,68;1622,00;;;
;;1623;20,94600;0,05200;0,018000;126,700;99,99;10,4299;0,000;100,422;35,900;0,005;299,050;298,650;26,00;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,49;16,352;26,158;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,0009;0,00000;0,0000;0,00583903;0,00583903;0,00406;0,19041;39,2256;28,314289;0,000030;23,974510;23,942442;0,0000;0,0057;0,03;25,19;0,00;0,00;1,60;;24,158;23,754;0,0110910;20,94600;0,05100;0,01400;0,0001325;;21,68;1623,00;;;
;;1624;20,94800;0,05200;0,008000;126,875;99,99;10,4199;0,000;100,422;35,900;0,005;299,050;298,650;25,90;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,49;16,392;26,152;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,8639;0,00000;0,0000;0,00583903;0,00583903;0,00282;0,19055;39,2404;28,333836;0,000062;23,991061;23,958971;0,0000;0,0117;0,03;25,20;0,00;0,00;1,60;;24,151;23,754;0,0164840;20,94600;0,05100;0,00900;0,0001958;;21,67;1624,00;;;
;;1625;20,94700;0,05200;0,014000;126,650;100,00;10,4199;0,000;100,422;36,000;0,005;299,050;298,650;25,90;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,49;16,409;26,174;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,2225;0,00000;0,0000;-0,00083415;-0,00083415;0,00256;-1,33264;39,2517;28,308702;0,000027;23,969779;23,937718;0,0000;0,0052;0,03;25,21;0,00;0,00;1,32;;24,144;23,738;0,0124458;20,94700;0,05100;0,00800;0,0001481;;21,67;1625,00;;;
;;1626;20,94600;0,05200;-0,011000;121,450;100,00;10,4199;0,000;100,422;36,000;0,005;299,050;298,650;25,90;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,49;16,367;26,166;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,9886;0,00000;0,0000;0,00000000;0,00000000;-0,00238;Infinity;39,2817;27,721461;-0,000023;23,472545;23,441149;0,0000;-0,0043;0,03;25,21;0,00;0,00;1,29;;24,142;23,738;0,0332574;20,94700;0,05100;-0,01200;0,0004011;;21,67;1626,00;;;
;;1627;20,94700;0,05100;-0,007000;130,375;100,00;10,4199;0,000;100,412;36,000;0,005;299,050;298,650;25,90;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,49;16,316;26,136;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,7670;0,00000;0,0000;0,00000000;0,00000000;-0,00196;Infinity;39,3154;28,721989;0,000025;24,319721;24,287192;0,0000;0,0048;0,03;25,21;0,00;0,00;1,62;;24,147;23,736;0,0374477;20,94600;0,05100;-0,01000;0,0004362;;21,67;1627,00;;;
;;1628;20,94700;0,05200;-0,019000;125,900;100,00;10,4199;0,000;100,422;36,000;0,005;299,050;298,650;25,90;298,817;263,158;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,49;16,423;26,169;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,3212;0,00000;0,0000;0,00000000;0,00000000;-0,00118;Infinity;39,3447;28,224757;0,000007;23,898701;23,866735;0,0000;0,0014;0,03;25,21;0,00;0,00;1,60;;24,151;23,736;0,0325172;20,94600;0,05200;-0,00700;0,0003856;;21,67;1628,00;;;
;;1629;20,94700;0,05200;-0,014000;129,900;100,00;10,4199;0,000;100,424;36,000;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,49;16,366;26,163;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,2680;0,00000;0,0000;0,00000000;0,00000000;0,00083;Infinity;39,3620;28,669619;-0,000060;24,275378;24,242908;0,0000;-0,0115;0,03;25,21;0,00;0,00;1,33;;24,151;23,738;0,0191502;20,94700;0,05200;0,00100;0,0002240;;21,67;1629,00;;;
;;1630;20,94600;0,05100;0,003000;129,950;100,00;10,4199;0,000;100,420;36,000;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,50;16,371;26,147;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,0151;0,00000;0,0000;0,00000000;0,00000000;0,00209;Infinity;39,3790;28,675137;-0,000028;24,280050;24,247574;0,0000;-0,0054;0,03;25,21;0,00;0,00;1,62;;24,146;23,738;0,0188698;20,94600;0,05200;0,00600;0,0002211;;21,67;1630,00;;;
;;1631;20,94500;0,05100;0,004000;127,025;100,00;10,4199;0,000;100,422;36,000;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,50;16,381;26,163;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,1886;0,00000;0,0000;0,00000000;0,00000000;0,00532;Infinity;39,3832;28,350581;-0,000029;24,005239;23,973130;0,0000;-0,0056;0,03;25,21;0,01;0,00;1,60;;24,138;23,722;0,0046452;20,94600;0,05200;0,01900;0,0000566;;21,67;1631,00;;;
;;1632;20,94600;0,05200;0,001000;123,350;100,00;10,4199;0,000;100,422;36,000;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,50;16,388;26,182;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,5397;0,00000;0,0000;0,00000000;0,00000000;0,00450;Infinity;39,3948;27,937461;-0,000030;23,655439;23,623798;0,0000;-0,0057;0,03;25,21;0,00;0,00;1,86;;24,128;23,722;0,0127975;20,94500;0,05200;0,01600;0,0001549;;21,67;1632,00;;;
;;1633;20,94700;0,05100;0,032000;125,350;100,00;10,4199;0,000;100,422;36,000;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,50;16,394;26,182;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,4258;0,00000;0,0000;0,00000000;0,00000000;0,00031;Infinity;39,4192;28,163040;0,000018;23,846443;23,814547;0,0000;0,0034;0,03;25,22;0,00;0,00;1,59;;24,124;23,711;0,0270882;20,94600;0,05100;-0,00100;0,0003223;;21,67;1633,00;;;
;;1634;20,94700;0,05100;0,014000;122,425;100,01;10,4199;0,000;100,416;36,000;0,005;299,050;298,650;25,90;298,817;263,164;0,000;25,800;26,000;25,200;301,150;;;;;0,00;0,00;0,00;3,00;4,50;16,387;26,190;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,0124;0,00000;0,0000;0,00000000;0,00000000;-0,00043;Infinity;39,4362;27,832512;-0,000082;23,566576;23,535054;0,0000;-0,0153;0,03;25,22;0,00;0,00;1,02;;24,122;23,711;0,0188667;20,94800;0,05200;-0,00400;0,0002269;;21,67;1634,00;;;
