General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
End of test criteria;User end of test;29;20,95100;0,05300;-0,018000;131,200;100,01;1613,9101;0,000;100,608;41,500;0,005;298,950;298,550;26,30;298,250;263,209;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,59;15,904;25,026;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;30,5980;0,00000;0,0000;0,00000000;0,00000000;-0,00230;Infinity;0,5157;28,552550;0,000149;24,168168;24,135831;0,0000;0,0297;0,00;0,25;0,00;0,00;1,23;;16,831;14,157;0,0325563;20,95200;0,05200;-0,01200;0,0003820;;1625,52;29,00;;;
User EOT time (s);3297;30;20,95100;0,05200;0,005000;131,575;100,01;1613,9101;0,000;100,608;41,500;0,005;298,950;298,550;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,59;15,927;25,050;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,7747;0,00000;0,0000;0,00000000;0,00000000;-0,00180;Infinity;0,5395;28,593327;0,000150;24,202683;24,170300;0,0000;0,0299;0,00;0,28;0,00;0,00;0,93;;17,176;14,157;0,0252962;20,95300;0,05200;-0,01000;0,0002963;;1625,52;30,00;;;
MLR EOT mass (g/m²);;31;20,95200;0,05200;-0,005000;130,250;100,01;1613,9101;0,000;100,608;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,60;15,904;25,047;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,1468;0,00000;0,0000;0,00000000;0,00000000;0,00373;Infinity;0,5456;28,448991;0,000168;24,080511;24,056346;0,0000;0,0333;0,00;0,32;0,00;0,00;1,22;;17,105;14,429;0,0065402;20,95200;0,05200;0,01200;0,0000782;;1625,52;31,00;;;
MLR time period (s);;32;20,95200;0,05300;0,010000;129,950;100,00;1613,9101;0,000;100,608;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,60;15,967;25,036;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0996;0,00000;0,0000;0,00000000;0,00000000;0,00448;Infinity;0,5487;28,416209;0,000221;24,052763;24,028626;0,0000;0,0437;0,00;0,36;0,00;0,00;1,22;;16,715;14,429;0,0032979;20,95200;0,05200;0,01500;0,0000403;;1625,52;32,00;;;
Truncate graphs at EOT;;33;20,95300;0,05300;0,003000;127,025;100,01;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,60;15,896;25,047;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00542;Infinity;0,5487;28,094583;0,000169;23,780524;23,756660;0,0000;0,0331;0,00;0,39;0,01;0,00;0,91;;16,255;13,740;0,0000000;20,95300;0,05200;0,01900;-0,0000708;;1625,52;33,00;;;
Smooth data?;;34;20,95100;0,05200;0,015000;127,050;100,00;1613,9101;0,000;100,604;41,500;0,005;298,950;298,550;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,60;15,919;25,036;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,8321;0,00000;0,0000;0,00000000;0,00000000;0,00170;Infinity;0,5676;28,097348;0,000239;23,782864;23,751042;0,0000;0,0468;0,00;0,44;0,00;0,00;1,50;;16,054;13,740;0,0200373;20,95100;0,05200;0,00400;0,0002399;;1625,52;34,00;;;
Correct O2 for pressure?;;35;20,95200;0,05200;0,004000;133,625;100,00;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,209;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,60;15,894;25,026;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,3405;0,00000;0,0000;0,00000000;0,00000000;0,00149;Infinity;0,5879;28,815214;0,000222;24,390499;24,366022;0,0000;0,0446;0,00;0,49;0,00;0,00;1,54;;16,155;13,536;0,0216423;20,95100;0,05200;0,00300;0,0002525;;1625,52;35,00;;;
;;36;20,95300;0,05200;-0,002000;132,300;100,01;1613,9101;0,000;100,608;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,60;15,940;25,039;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;39,9209;0,00000;0,0000;0,00000000;0,00000000;-0,00459;Infinity;0,6278;28,671995;0,000171;24,269272;24,244917;0,0000;0,0341;0,00;0,52;0,00;0,00;1,23;;16,543;13,536;0,0424759;20,95200;0,05200;-0,02100;0,0004958;;1625,52;36,00;;;
Apparatus;;37;20,95200;0,05300;-0,014000;126,675;100,01;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,60;15,950;25,060;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;37,5421;0,00000;0,0000;0,00000000;0,00000000;-0,00177;Infinity;0,6654;28,055851;0,000137;23,747740;23,723909;0,0000;0,0268;0,00;0,55;0,00;0,00;1,79;;17,143;14,369;0,0399448;20,95000;0,05200;-0,01000;0,0004774;;1625,52;37,00;;;
C-factor (SI units);0,0431;38;20,95200;0,05200;-0,012000;131,300;100,00;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,61;15,925;25,047;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,0487;0,00000;0,0000;0,00000000;0,00000000;0,00047;Infinity;0,6934;28,563430;0,000224;24,177377;24,153115;0,0000;0,0446;0,00;0,59;0,00;0,00;1,82;;17,555;14,369;0,0298438;20,95000;0,05300;-0,00100;0,0003509;;1625,52;38,00;;;
OD correction factor;1;39;20,95400;0,05200;-0,014000;125,500;100,01;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,61;15,959;25,023;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;37,3743;0,00000;0,0000;0,00000000;0,00000000;-0,00200;Infinity;0,7308;27,925430;0,000138;23,637345;23,613624;0,0000;0,0269;0,00;0,62;0,00;0,00;1,78;;17,943;15,553;0,0397662;20,95000;0,05300;-0,01100;0,0004774;;1625,52;39,00;;;
Duct diameter (m);0,114;40;20,95400;0,05200;-0,012000;133,525;100,00;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,61;15,946;25,050;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3129;0,00000;0,0000;0,00000000;0,00000000;0,00149;Infinity;0,7501;28,804429;0,000242;24,381370;24,356903;0,0001;0,0487;0,00;0,67;0,00;0,00;1,54;;18,203;15,553;0,0205489;20,95100;0,05300;0,00300;0,0002399;;1625,52;40,00;;;
O2 delay time (s);12;41;20,95200;0,05200;-0,010000;126,700;100,00;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,61;15,925;25,055;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,8118;0,00000;0,0000;0,00000000;0,00000000;0,00219;Infinity;0,7659;28,058620;0,000261;23,750083;23,726249;0,0001;0,0510;0,00;0,72;0,00;0,00;1,50;;18,188;16,092;0,0168238;20,95100;0,05300;0,00600;0,0002019;;1625,52;41,00;;;
CO2 delay time (s);10;42;20,95300;0,05200;0,012000;126,400;100,00;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,61;15,975;25,058;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,5248;0,00000;0,0000;0,00000000;0,00000000;0,00368;Infinity;0,7814;28,025381;0,000244;23,721948;23,698143;0,0001;0,0476;0,00;0,77;0,00;0,00;1,79;;18,128;16,092;0,0165184;20,95000;0,05200;0,01200;0,0001990;;1625,52;42,00;;;
CO delay time (s);10;43;20,95200;0,05200;0,015000;130,050;99,99;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,61;15,950;25,055;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,1008;0,00000;0,0000;0,00000000;0,00000000;0,00448;Infinity;0,7845;28,427140;0,000279;24,062015;24,037868;0,0001;0,0553;0,00;0,82;0,00;0,00;1,22;;17,923;15,783;0,0032992;20,95200;0,05200;0,01500;0,0000403;;1625,52;43,00;;;
;;44;20,95200;0,05200;0,019000;128,825;100,00;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,61;15,948;25,047;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6313;0,00000;0,0000;0,00000000;0,00000000;0,00146;Infinity;0,7892;28,292939;0,000263;23,948422;23,924389;0,0001;0,0519;0,00;0,87;0,00;0,00;0,63;;17,603;15,783;0,0049277;20,95400;0,05300;0,00300;0,0000588;;1625,52;44,00;;;
Laboratory;;45;20,95300;0,05200;0,004000;126,650;99,99;1613,9101;0,000;100,600;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,62;15,954;25,060;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,0708;0,00000;0,0000;-0,00083335;-0,00083335;0,00046;-1,30449;0,8072;28,053083;0,000316;23,745396;23,721568;0,0001;0,0617;0,00;0,93;0,00;0,00;1,21;;17,464;15,552;0,0192273;20,95200;0,05300;-0,00100;0,0002301;;1625,52;45,00;;;
Laboratory name;FZJ IAS-7;46;20,95100;0,05200;0,003000;133,100;99,99;1613,9101;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,62;15,969;25,047;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,5081;0,00000;0,0000;0,00583347;0,00583347;-0,00079;0,19104;0,8358;28,758552;0,000316;24,342538;24,318110;0,0001;0,0634;0,00;1,00;0,00;0,00;1,53;;17,591;15,552;0,0303326;20,95100;0,05300;-0,00600;0,0003538;;1625,52;46,00;;;
Operator;Clara;47;20,95100;0,05200;-0,021000;128,175;100,00;1613,9001;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,62;15,946;25,047;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;43,0602;0,00000;0,0000;0,00583347;0,00583347;-0,00451;0,18747;0,8788;28,221472;0,000230;23,887928;23,863956;0,0000;0,0453;0,00;1,04;0,00;0,00;1,51;;17,978;16,191;0,0458160;20,95100;0,05300;-0,02100;0,0005436;;1625,51;47,00;;;
Filename;26082026_Candle_R3,csv;48;20,95200;0,05300;-0,010000;127,400;100,00;1613,9001;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,62;15,940;25,042;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,8938;0,00000;0,0000;-0,00083335;-0,00083335;-0,00103;-1,30835;0,9077;28,136022;0,000265;23,815600;23,791701;0,0001;0,0520;0,00;1,09;0,00;0,00;1,50;;18,353;16,191;0,0307430;20,95100;0,05300;-0,00700;0,0003664;;1625,51;48,00;;;
Report name;;49;20,95000;0,05300;-0,001000;125,700;100,00;1613,9001;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,62;15,940;25,052;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;22,9840;0,00000;0,0000;0,00000000;0,00000000;-0,00077;Infinity;0,9307;27,947672;0,000214;23,656172;23,632432;0,0000;0,0416;0,00;1,14;0,00;0,00;1,20;;18,508;16,878;0,0244550;20,95200;0,05300;-0,00600;0,0002934;;1625,51;49,00;;;
;;50;20,95000;0,05300;-0,011000;130,875;100,00;1613,9001;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,62;16,003;25,044;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,5192;0,00000;0,0000;0,00000000;0,00000000;0,00097;Infinity;0,9422;28,517164;0,000249;24,138215;24,113993;0,0001;0,0495;0,00;1,19;0,00;0,00;0,93;;18,483;16,878;0,0122564;20,95300;0,05300;0,00100;0,0001445;;1625,51;50,00;;;
Pre-test conditions;;51;20,95000;0,05300;0,003000;131,150;100,00;1613,9001;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,62;15,996;25,036;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,9978;0,00000;0,0000;0,00000000;0,00000000;0,00349;Infinity;0,9532;28,547109;0,000215;24,163563;24,139314;0,0000;0,0427;0,00;1,23;0,00;0,00;1,52;;18,341;16,882;0,0117017;20,95100;0,05300;0,01100;0,0001386;;1625,51;51,00;;;
Ambient temperature (°C);26,2;52;20,95100;0,05200;0,006000;128,325;100,00;1613,9001;0,000;100,600;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,62;15,982;25,047;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,8718;0,00000;0,0000;0,00000000;0,00000000;0,00370;Infinity;0,9631;28,237980;0,000198;23,901902;23,877916;0,0000;0,0389;0,00;1,27;0,00;0,00;1,51;;18,189;16,882;0,0105036;20,95100;0,05300;0,01200;0,0001260;;1625,51;52,00;;;
Barometric pressure (Pa);100606;53;20,95100;0,05200;0,012000;127,700;100,00;1613,9001;0,000;100,602;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,63;15,975;25,036;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3384;0,00000;0,0000;0,00000000;0,00000000;0,00320;Infinity;0,9654;28,169130;0,000233;23,843624;23,819697;0,0000;0,0458;0,00;1,31;0,00;0,00;0,92;;17,961;16,497;0,0024881;20,95300;0,05300;0,01000;0,0000305;;1625,51;53,00;;;
Relative hunidity (%);41,6;54;20,95000;0,05300;0,015000;135,175;100,00;1613,9001;0,000;100,600;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,63;15,990;25,036;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,9325;0,00000;0,0000;0,00000000;0,00000000;-0,00055;Infinity;0,9844;28,981855;0,000216;24,531551;24,506933;0,0000;0,0437;0,00;1,36;0,00;0,00;0,94;;17,825;16,497;0,0201442;20,95300;0,05200;-0,00500;0,0002331;;1625,51;54,00;;;
;;55;20,95200;0,05300;0,003000;129,700;100,00;1613,9001;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,63;16,026;25,058;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,1466;0,00000;0,0000;0,00000000;0,00000000;-0,00078;Infinity;1,0135;28,388862;0,000234;24,029614;24,005501;0,0000;0,0463;0,00;1,40;0,00;0,00;1,51;;17,938;16,470;0,0310120;20,95100;0,05200;-0,00600;0,0003664;;1625,51;55,00;;;
Conditioning;;56;20,95400;0,05300;-0,001000;129,500;100,00;1613,9001;0,000;100,604;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,63;16,005;25,039;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,4277;0,00000;0,0000;0,00000000;0,00000000;-0,00304;Infinity;1,0459;28,366965;0,000235;24,011080;23,986985;0,0000;0,0465;0,00;1,45;0,00;0,00;1,22;;18,168;16,470;0,0345031;20,95200;0,05300;-0,01500;0,0004073;;1625,51;56,00;;;
Conditionet ? (Y/N);N;57;20,95200;0,05300;-0,006000;125,850;100,00;1613,9001;0,000;100,598;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,63;16,015;25,060;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,7004;0,00000;0,0000;0,00000000;0,00000000;-0,00225;Infinity;1,0796;27,964342;0,000218;23,670282;23,646529;0,0000;0,0424;0,00;1,49;0,00;0,00;1,49;;18,429;16,994;0,0358572;20,95100;0,05300;-0,01200;0,0004297;;1625,51;57,00;;;
Conditioning temperature (°C);;58;20,95100;0,05300;-0,021000;132,400;100,00;1613,9001;0,000;100,598;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,63;16,034;25,058;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;40,6984;0,00000;0,0000;0,00000000;0,00000000;-0,00383;Infinity;1,1203;28,682830;0,000184;24,278442;24,254079;0,0000;0,0367;0,00;1,53;0,00;0,00;1,53;;18,753;16,994;0,0433031;20,95100;0,05300;-0,01800;0,0005056;;1625,51;58,00;;;
Conditioning RH (%);;59;20,95100;0,05300;-0,007000;131,525;100,00;1613,9001;0,000;100,608;41,500;0,005;299,050;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,63;16,026;25,055;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;46,6667;0,00000;0,0000;0,00000000;0,00000000;-0,00533;Infinity;1,1670;28,583112;0,000184;24,202130;24,169758;0,0000;0,0367;0,00;1,57;-0,01;0,00;1,52;;19,175;17,780;0,0496534;20,95100;0,05300;-0,02400;0,0005815;;1625,51;59,00;;;
;;60;20,95100;0,05300;-0,006000;124,750;100,00;1613,9001;0,000;100,602;41,500;0,005;298,950;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,64;16,041;25,050;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,6147;0,00000;0,0000;0,00000000;0,00000000;-0,00028;Infinity;1,1926;27,841861;0,000219;23,566609;23,542960;0,0000;0,0426;0,00;1,61;0,00;0,00;1,49;;19,458;17,780;0,0272541;20,95100;0,05300;-0,00400;0,0003285;;1625,51;60,00;;;
Data collected;;61;20,95200;0,05300;0,001000;127,325;100,00;1613,9001;0,000;100,602;41,500;0,005;299,050;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,64;16,049;25,039;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,6090;0,00000;0,0000;0,00000000;0,00000000;0,00121;Infinity;1,2172;28,123037;0,000203;23,812571;23,780720;0,0000;0,0398;0,00;1,65;0,00;0,00;1,79;;19,551;18,366;0,0261840;20,95000;0,05300;0,00200;0,0003129;;1625,51;61,00;;;
CO/CO2 data collected?;Yes;62;20,95300;0,05300;0,011000;133,300;100,00;1613,9001;0,000;100,604;41,500;0,005;299,050;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,64;16,015;25,058;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,0767;0,00000;0,0000;0,00000000;0,00000000;0,00225;Infinity;1,2383;28,775338;0,000186;24,364893;24,332304;0,0000;0,0373;0,00;1,69;0,00;0,00;1,83;;19,604;18,366;0,0224256;20,95000;0,05300;0,00600;0,0002623;;1625,51;62,00;;;
Mass data collected?;Yes;63;20,95100;0,05300;0,012000;130,750;100,01;1613,9001;0,000;100,602;41,500;0,005;299,050;298,650;26,30;298,250;263,203;0,000;24,900;25,600;24,800;301,250;;;;;0,00;0,00;0,00;3,00;7,64;16,026;25,050;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,1875;0,00000;0,0000;0,00000000;0,00000000;0,00022;Infinity;1,2625;28,498777;0,000169;24,130721;24,098445;0,0000;0,0336;0,00;1,72;0,00;0,00;1,52;;19,652;18,557;0,0257355;20,95100;0,05300;-0,00200;0,0003032;;1625,51;63,00;;;
