General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;880;20,91800;0,05900;-0,003000;130,600;100,02;1635,2001;0,000;100,550;41,300;0,005;300,850;300,550;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,62;15,629;26,046;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,4364;0,00000;0,0000;0,00000000;0,00000000;-0,00005;Infinity;15,5380;28,397091;0,000001;24,189347;24,165226;0,0000;0,0000;0,00;0,46;0,00;0,00;1,29;;17,643;17,684;0,1805756;20,91800;0,05900;-0,00400;0,0021374;;1646,81;880,00;;;
;;881;20,91800;0,05900;-0,005000;131,575;100,02;1635,2001;0,000;100,550;41,300;0,005;300,750;300,550;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,62;15,626;26,040;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;22,4362;0,00000;0,0000;0,00000000;0,00000000;-0,00282;Infinity;15,5604;28,507632;0,000018;24,275437;24,259294;0,0000;0,0004;0,00;0,46;0,00;0,00;1,33;;17,647;17,695;0,1982460;20,91700;0,05900;-0,01500;0,0023366;;1646,81;881,00;;;
;;882;20,91800;0,05900;-0,010000;128,000;100,02;1635,2001;0,000;100,550;41,300;0,005;300,750;300,550;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,62;15,637;26,030;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,7846;0,00000;0,0000;0,00000000;0,00000000;-0,00030;Infinity;15,5802;28,117677;0,000017;23,943374;23,927451;0,0000;0,0004;0,00;0,47;0,00;0,00;1,24;;17,651;17,695;0,1748169;20,91900;0,05900;-0,00500;0,0020897;;1646,81;882,00;;;
;;883;20,91800;0,05900;0,001000;124,300;100,02;1635,2001;0,000;100,554;41,300;0,005;300,750;300,550;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,62;15,620;26,030;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,4808;0,00000;0,0000;0,00000000;0,00000000;-0,00298;Infinity;15,6017;27,708308;-0,000017;23,594779;23,579088;0,0000;-0,0004;0,00;0,47;0,00;0,00;1,25;;17,654;17,704;0,1898044;20,91800;0,05800;-0,01600;0,0023015;;1646,81;883,00;;;
;;884;20,91800;0,05900;0,008000;129,575;100,02;1635,2001;0,000;100,550;41,300;0,005;300,750;300,550;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,62;15,618;26,022;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,9683;0,00000;0,0000;-0,00083319;-0,00083319;0,00045;-3,94763;15,6207;28,290137;0,000017;24,090231;24,074211;0,0000;0,0004;0,00;0,47;0,00;0,00;1,21;;17,657;17,704;0,1676039;20,92000;0,05900;-0,00200;0,0019915;;1646,81;884,00;;;
;;885;20,91800;0,05900;0,000000;127,550;100,02;1635,2001;0,000;100,550;41,300;0,005;300,750;300,550;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,62;15,568;26,043;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,6688;0,00000;0,0000;0,00583235;0,00583235;0,00193;0,55952;15,6393;28,068208;-0,000001;23,901249;23,885354;0,0000;0,0000;0,00;0,47;0,00;0,00;1,24;;17,659;17,710;0,1649572;20,91900;0,05900;0,00400;0,0019760;;1646,81;885,00;;;
;;886;20,92000;0,05900;0,008000;129,875;100,03;1635,1901;0,000;100,550;41,300;0,005;300,850;300,550;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,63;15,564;26,062;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,5617;0,00000;0,0000;0,00583235;0,00583235;0,00370;0,56451;15,6579;28,318160;-0,000087;24,122112;24,098058;0,0000;-0,0021;0,00;0,47;0,00;0,00;1,28;;17,660;17,710;0,1640111;20,91800;0,05900;0,01100;0,0019479;;1646,80;886,00;;;
;;887;20,91800;0,05800;0,018000;123,250;100,03;1635,1901;0,000;100,550;41,300;0,005;300,850;300,550;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,63;15,620;26,022;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,9966;0,00000;0,0000;-0,00083319;-0,00083319;0,00287;-3,84943;15,6769;27,586444;-0,000105;23,498818;23,475385;0,0000;-0,0024;0,00;0,47;0,00;0,00;1,28;;17,661;17,712;0,1678538;20,91700;0,05900;0,00800;0,0020462;;1646,80;887,00;;;
;;888;20,91800;0,05800;0,000000;131,300;100,03;1635,1901;0,000;100,554;41,300;0,005;300,750;300,550;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,63;15,610;26,048;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,2499;0,00000;0,0000;0,00000000;0,00000000;0,00070;Infinity;15,6972;28,477825;-0,000088;24,250055;24,233928;0,0000;-0,0021;0,00;0,47;0,00;0,00;1,29;;17,663;17,712;0,1789284;20,91800;0,05800;-0,00100;0,0021121;;1646,80;888,00;;;
;;889;20,91900;0,05800;0,000000;125,325;100,03;1635,1901;0,000;100,542;41,300;0,005;300,750;300,450;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,63;15,629;26,054;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,1720;0,00000;0,0000;0,00000000;0,00000000;-0,00152;Infinity;15,7173;27,822318;-0,000088;23,691864;23,668231;0,0000;-0,0021;0,00;0,47;0,00;0,00;1,22;;17,666;17,717;0,1782398;20,91900;0,05900;-0,01000;0,0021528;;1646,80;889,00;;;
;;890;20,91900;0,05900;-0,021000;130,100;100,03;1635,1901;0,000;100,554;41,300;0,005;300,750;300,450;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,63;15,585;26,046;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,7644;0,00000;0,0000;-0,00083351;-0,00083351;-0,00080;-3,95410;15,7381;28,347392;-0,000071;24,138986;24,114907;0,0000;-0,0017;0,00;0,47;0,00;0,00;1,28;;17,669;17,717;0,1834746;20,91800;0,05900;-0,00700;0,0021753;;1646,80;890,00;;;
;;891;20,91800;0,05900;-0,004000;127,575;100,03;1635,1901;0,000;100,554;41,300;0,005;300,750;300,450;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,63;15,597;26,032;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,0431;0,00000;0,0000;0,00583458;0,00583458;-0,00203;0,63296;15,7591;28,070958;-0,000088;23,903591;23,879747;0,0000;-0,0021;0,00;0,47;0,00;0,00;1,27;;17,673;17,723;0,1859370;20,91800;0,06000;-0,01200;0,0022258;;1646,80;891,00;;;
;;892;20,91800;0,05900;-0,015000;123,725;100,04;1635,1801;0,000;100,550;41,300;0,005;300,750;300,450;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,63;15,643;26,046;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,2692;0,00000;0,0000;0,00583458;0,00583458;0,00190;0,62334;15,7774;27,644147;-0,000123;23,540143;23,516661;0,0000;-0,0029;0,00;0,47;0,00;0,00;1,22;;17,675;17,723;0,1614265;20,91900;0,06000;0,00400;0,0019634;;1646,79;892,00;;;
;;893;20,91700;0,05800;-0,005000;134,000;100,04;1635,1801;0,000;100,550;41,300;0,005;300,750;300,450;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,64;15,601;26,043;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,9201;0,00000;0,0000;-0,00083351;-0,00083351;0,00122;-4,01293;15,7963;28,769138;-0,000158;24,498120;24,473683;0,0000;-0,0038;0,00;0,47;0,00;0,00;1,23;;17,676;17,728;0,1671778;20,92000;0,05900;0,00100;0,0019536;;1646,79;893,00;;;
;;894;20,91900;0,05900;-0,016000;125,175;100,03;1635,1801;0,000;100,554;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,64;15,584;26,024;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,4229;0,00000;0,0000;-0,00083319;-0,00083319;0,00412;-3,88001;15,8137;27,805663;-0,000072;23,677681;23,654062;0,0000;-0,0017;0,00;0,47;0,00;0,00;1,22;;17,677;17,728;0,1539489;20,91900;0,05900;0,01300;0,0018623;;1646,79;894,00;;;
;;895;20,91800;0,05900;-0,002000;129,750;100,03;1635,1801;0,000;100,542;41,300;0,005;300,750;300,450;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,64;15,582;26,035;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,8588;0,00000;0,0000;0,00583235;0,00583235;0,00420;0,49007;15,8316;28,309234;-0,000072;24,106493;24,082446;0,0000;-0,0017;0,00;0,47;0,00;0,00;1,25;;17,677;17,730;0,1578007;20,91900;0,05800;0,01300;0,0018750;;1646,79;895,00;;;
;;896;20,92000;0,05900;0,004000;132,275;100,03;1635,1701;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,64;15,582;26,040;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,6864;0,00000;0,0000;0,00583235;0,00583235;0,00676;0,56979;15,8483;28,583364;-0,000090;24,339926;24,315646;0,0000;-0,0022;0,00;0,47;0,01;0,00;1,26;;17,676;17,730;0,1474408;20,91900;0,05900;0,02300;0,0017360;;1646,78;896,00;;;
;;897;20,91900;0,05900;0,011000;130,000;100,03;1635,1701;0,000;100,552;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,64;15,601;26,051;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,9982;0,00000;0,0000;-0,00083319;-0,00083319;0,00370;-3,95409;15,8663;28,336495;-0,000090;24,129706;24,105637;0,0000;-0,0021;0,00;0,47;0,00;0,00;1,25;;17,676;17,730;0,1590317;20,91900;0,05900;0,01100;0,0018876;;1646,78;897,00;;;
;;898;20,91800;0,05800;0,008000;134,950;100,03;1635,1701;0,000;100,550;41,300;0,005;300,750;300,450;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,64;15,635;26,048;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,9547;0,00000;0,0000;-0,00083351;-0,00083351;0,00275;-3,49724;15,8852;28,870938;-0,000090;24,584807;24,560283;0,0000;-0,0022;0,00;0,47;0,00;0,00;1,27;;17,677;17,730;0,1674837;20,91900;0,05800;0,00700;0,0019507;;1646,78;898,00;;;
;;899;20,91700;0,05900;-0,001000;129,600;100,03;1635,1701;0,000;100,550;41,300;0,005;300,750;300,450;26,80;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,64;15,593;26,051;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,8174;0,00000;0,0000;0,00583458;0,00583458;0,00220;0,48960;15,9041;28,292867;-0,000073;24,092556;24,068523;0,0000;-0,0017;0,00;0,47;0,00;0,00;1,25;;17,678;17,732;0,1662703;20,91900;0,05800;0,00500;0,0019760;;1646,78;899,00;;;
;;900;20,91800;0,05900;-0,010000;125,300;100,03;1635,1601;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,65;15,622;26,051;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,4072;0,00000;0,0000;0,00583458;0,00583458;-0,00177;0,48141;15,9245;27,819542;-0,000073;23,689500;23,665869;0,0000;-0,0017;0,00;0,47;0,00;0,00;1,22;;17,680;17,732;0,1803183;20,91900;0,05800;-0,01100;0,0021781;;1646,77;900,00;;;
;;901;20,91900;0,06000;-0,007000;128,875;100,03;1635,1601;0,000;100,554;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,65;15,591;26,051;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;22,0544;0,00000;0,0000;-0,00083351;-0,00083351;-0,00577;-3,41762;15,9465;28,213618;-0,000073;24,025072;24,001107;0,0000;-0,0017;0,00;0,47;-0,01;0,00;1,21;;17,684;17,738;0,1948727;20,92000;0,05800;-0,02700;0,0023197;;1646,77;901,00;;;
;;902;20,91800;0,06000;-0,012000;127,850;100,03;1635,1601;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,65;15,555;26,046;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,5317;0,00000;0,0000;0,00000000;0,00000000;0,00045;Infinity;15,9661;28,101197;-0,000056;23,929340;23,905471;0,0000;-0,0013;0,00;0,47;0,00;0,00;1,24;;17,688;17,738;0,1725823;20,91900;0,05800;-0,00200;0,0020644;;1646,77;902,00;;;
;;903;20,91800;0,05900;0,004000;129,175;100,03;1635,1601;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,65;15,589;26,040;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,5118;0,00000;0,0000;0,00000000;0,00000000;0,00070;Infinity;15,9856;28,246438;-0,000074;24,053019;24,029026;0,0000;-0,0018;0,00;0,47;0,00;0,00;1,24;;17,690;17,744;0,1724063;20,91900;0,05800;-0,00100;0,0020518;;1646,77;903,00;;;
;;904;20,91900;0,05900;0,001000;129,150;100,03;1635,1601;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,65;15,591;26,059;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,1802;0,00000;0,0000;0,00000000;0,00000000;0,00344;Infinity;16,0037;28,243705;-0,000022;24,050691;24,026701;0,0000;-0,0005;0,00;0,47;0,00;0,00;1,24;;17,691;17,744;0,1606403;20,91900;0,05800;0,01000;0,0019129;;1646,77;904,00;;;
;;905;20,92000;0,05800;0,013000;127,875;100,03;1635,1601;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,65;15,553;26,048;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,1585;0,00000;0,0000;-0,00083319;-0,00083319;0,00417;-3,40563;16,0209;28,103944;-0,000057;23,931680;23,907808;0,0000;-0,0014;0,00;0,47;0,00;0,00;1,20;;17,691;17,746;0,1516122;20,92000;0,05800;0,01300;0,0018146;;1646,77;905,00;;;
;;906;20,91900;0,05900;0,013000;124,025;100,02;1635,1601;0,000;100,554;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,65;15,578;26,062;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,6982;0,00000;0,0000;0,00583235;0,00583235;0,00337;0,55174;16,0386;27,677641;-0,000006;23,568665;23,545155;0,0000;-0,0001;0,00;0,47;0,00;0,00;1,22;;17,691;17,746;0,1563809;20,91900;0,05900;0,01000;0,0019002;;1646,77;906,00;;;
;;907;20,91900;0,05900;0,023000;129,575;100,03;1635,1501;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,66;15,597;26,048;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3909;0,00000;0,0000;0,00583235;0,00583235;0,00195;0,56395;16,0580;28,290137;-0,000040;24,090231;24,066200;0,0000;-0,0010;0,00;0,47;0,00;0,00;1,28;;17,692;17,747;0,1713381;20,91800;0,05900;0,00400;0,0020363;;1646,76;907,00;;;
;;908;20,91900;0,05800;0,011000;128,200;100,02;1635,1501;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,717;263,151;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,66;15,606;26,048;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,6629;0,00000;0,0000;-0,00083319;-0,00083319;0,00293;-3,92662;16,0757;28,139635;-0,000006;23,962072;23,938170;0,0000;-0,0001;0,00;0,47;0,00;0,00;1,20;;17,692;17,747;0,1560697;20,92000;0,05900;0,00800;0,0018651;;1646,76;908,00;;;
;;909;20,91900;0,05800;0,007000;124,600;100,03;1635,1501;0,000;100,542;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,66;15,605;26,032;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,1128;0,00000;0,0000;0,00000000;0,00000000;-0,00127;Infinity;16,0958;27,741725;-0,000041;23,623235;23,599671;0,0000;-0,0010;0,00;0,47;0,00;0,00;1,22;;17,694;17,751;0,1777165;20,91900;0,05800;-0,00900;0,0021528;;1646,76;909,00;;;
;;910;20,91900;0,05800;0,005000;130,875;100,03;1635,1501;0,000;100,550;41,300;0,005;300,750;300,350;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,66;15,627;26,051;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3964;0,00000;0,0000;0,00000000;0,00000000;0,00120;Infinity;16,1152;28,431698;-0,000076;24,210775;24,178575;0,0000;-0,0018;0,00;0,47;0,00;0,00;1,25;;17,696;17,751;0,1713869;20,91900;0,05800;0,00100;0,0020265;;1646,76;910,00;;;
;;911;20,91900;0,05800;-0,011000;133,925;100,04;1635,1501;0,000;100,554;41,300;0,005;300,750;300,450;26,80;300,750;263,151;0,000;28,000;28,000;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,66;15,599;26,054;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,0225;0,00000;0,0000;0,00000000;0,00000000;-0,00107;Infinity;16,1352;28,761086;-0,000128;24,491263;24,466833;0,0000;-0,0031;0,00;0,47;0,00;0,00;1,23;;17,698;17,756;0,1769191;20,92000;0,05900;-0,00800;0,0020672;;1646,76;911,00;;;
;;912;20,91900;0,05800;-0,027000;129,625;100,04;1635,1501;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,750;263,151;0,000;28,000;27,900;26,900;301,850;;;;;0,00;0,00;0,00;1,00;13,66;15,593;26,056;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,4563;0,00000;0,0000;0,00000000;0,00000000;-0,00055;Infinity;16,1546;28,295596;-0,000145;24,094879;24,070844;0,0000;-0,0035;0,00;0,47;0,00;0,00;1,21;;17,700;17,756;0,1719160;20,92000;0,05900;-0,00600;0,0020420;;1646,76;912,00;;;
;;913;20,92000;0,05800;-0,002000;128,000;100,04;1635,1501;0,000;100,548;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,66;15,635;26,048;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,4237;0,00000;0,0000;0,00000000;0,00000000;0,00045;Infinity;16,1741;28,117677;-0,000180;23,943374;23,919490;0,0000;-0,0043;0,00;0,47;0,00;0,00;1,24;;17,702;17,761;0,1716275;20,91900;0,05900;-0,00200;0,0020518;;1646,76;913,00;;;
;;914;20,91900;0,05800;-0,001000;128,950;100,04;1635,1501;0,000;100,554;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,67;15,605;26,035;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,3220;0,00000;0,0000;0,00000000;0,00000000;0,00468;Infinity;16,1914;28,221827;-0,000180;24,032062;24,008090;0,0000;-0,0043;0,00;0,47;0,00;0,00;1,24;;17,703;17,761;0,1530574;20,91900;0,06000;0,01500;0,0018244;;1646,76;914,00;;;
;;915;20,91900;0,05800;0,010000;130,475;100,03;1635,1501;0,000;100,548;41,300;0,005;300,750;300,450;26,90;300,717;263,145;0,000;28,000;27,900;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,67;15,606;26,051;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,0302;0,00000;0,0000;0,00000000;0,00000000;0,00396;Infinity;16,2094;28,388216;-0,000112;24,173749;24,149636;0,0000;-0,0027;0,00;0,47;0,00;0,00;1,25;;17,703;17,763;0,1593147;20,91900;0,05800;0,01200;0,0018876;;1646,76;915,00;;;
;;916;20,91900;0,05900;0,013000;130,525;100,04;1635,1501;0,000;100,550;41,300;0,005;300,750;300,450;26,90;300,750;263,145;0,000;28,000;28,000;26,800;301,850;;;;;0,00;0,00;0,00;1,00;13,67;15,593;26,056;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,3635;0,00000;0,0000;0,00000000;0,00000000;0,00596;Infinity;16,2258;28,393655;-0,000163;24,178380;24,154262;0,0000;-0,0039;0,00;0,47;0,01;0,00;1,21;;17,703;17,763;0,1445883;20,92000;0,05900;0,02000;0,0017135;;1646,76;916,00;;;
