s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
 7.60000E+001, 2.53170E+001, 2.62383E+001, 4.74414E+001, 2.64190E+001, 2.50204E+001, 2.55212E+001, 2.59075E+001, 2.09960E-002, 2.05413E-001, 1.86374E+002, 2.14019E-001, 3.80934E+001, 2.58460E+001, 1.39187E-001, 2.72518E+001, 2.50372E+001, 8.06826E-002, 2.65570E+001, 2.50104E+001
 7.70020E+001, 2.53192E+001, 2.62422E+001, 4.72590E+001, 2.63149E+001, 2.50200E+001, 2.55074E+001, 2.57237E+001, 2.09965E-002, 2.05392E-001, 1.87273E+002, 2.14141E-001, 3.81779E+001, 2.58506E+001, 1.39978E-001, 2.73263E+001, 2.50376E+001, 8.77703E-002, 2.64791E+001, 2.50104E+001
 7.80040E+001, 2.53219E+001, 2.62354E+001, 4.72540E+001, 2.64107E+001, 2.50196E+001, 2.53671E+001, 2.59410E+001, 2.09971E-002, 2.05371E-001, 1.88153E+002, 2.14151E-001, 3.84362E+001, 2.58549E+001, 1.40205E-001, 2.73640E+001, 2.50379E+001, 9.46064E-002, 2.63293E+001, 2.50105E+001
 7.90012E+001, 2.53249E+001, 2.62268E+001, 4.70928E+001, 2.66946E+001, 2.50192E+001, 2.52451E+001, 2.60779E+001, 2.09963E-002, 2.05337E-001, 1.89006E+002, 2.14054E-001, 3.85897E+001, 2.58591E+001, 1.39770E-001, 2.73870E+001, 2.50383E+001, 1.00369E-001, 2.63168E+001, 2.50106E+001
 8.00032E+001, 2.53280E+001, 2.62232E+001, 4.61023E+001, 2.70889E+001, 2.50189E+001, 2.51502E+001, 2.59941E+001, 2.09959E-002, 2.05277E-001, 1.89870E+002, 2.14058E-001, 3.78744E+001, 2.58634E+001, 1.41076E-001, 2.75859E+001, 2.50386E+001, 9.92781E-002, 2.63893E+001, 2.50107E+001
 8.10004E+001, 2.53310E+001, 2.62203E+001, 4.70544E+001, 2.68740E+001, 2.50187E+001, 2.51032E+001, 2.59413E+001, 2.09969E-002, 2.05200E-001, 1.90711E+002, 2.13882E-001, 3.85708E+001, 2.58676E+001, 1.36616E-001, 2.74392E+001, 2.50390E+001, 9.64455E-002, 2.64260E+001, 2.50108E+001
 8.20024E+001, 2.53336E+001, 2.62131E+001, 4.62502E+001, 2.67015E+001, 2.50186E+001, 2.51088E+001, 2.56982E+001, 2.09974E-002, 2.05127E-001, 1.91523E+002, 2.14218E-001, 3.81171E+001, 2.58719E+001, 1.35713E-001, 2.74845E+001, 2.50395E+001, 9.36851E-002, 2.63989E+001, 2.50109E+001
 8.30044E+001, 2.53354E+001, 2.62048E+001, 4.63147E+001, 2.67526E+001, 2.50186E+001, 2.52494E+001, 2.57898E+001, 2.09959E-002, 2.05072E-001, 1.92297E+002, 2.14418E-001, 3.80154E+001, 2.58763E+001, 1.34592E-001, 2.75317E+001, 2.50399E+001, 9.31363E-002, 2.63635E+001, 2.50110E+001
 8.40015E+001, 2.53367E+001, 2.61995E+001, 4.59453E+001, 2.67860E+001, 2.50187E+001, 2.55192E+001, 2.58709E+001, 2.09959E-002, 2.05032E-001, 1.93005E+002, 2.14401E-001, 3.80571E+001, 2.58806E+001, 1.32331E-001, 2.74564E+001, 2.50403E+001, 9.36032E-002, 2.63868E+001, 2.50110E+001
 8.50035E+001, 2.53380E+001, 2.62081E+001, 4.60118E+001, 2.67608E+001, 2.50187E+001, 2.54855E+001, 2.59042E+001, 2.09970E-002, 2.05001E-001, 1.93744E+002, 2.14221E-001, 3.81632E+001, 2.58848E+001, 1.33545E-001, 2.75306E+001, 2.50407E+001, 8.93644E-002, 2.61901E+001, 2.50110E+001
 8.60007E+001, 2.53394E+001, 2.62150E+001, 4.56608E+001, 2.68302E+001, 2.50185E+001, 2.53002E+001, 2.61157E+001, 2.09980E-002, 2.04972E-001, 1.94486E+002, 2.14369E-001, 3.80048E+001, 2.58889E+001, 1.32905E-001, 2.74896E+001, 2.50412E+001, 8.50701E-002, 2.60639E+001, 2.50111E+001
 8.70027E+001, 2.53409E+001, 2.62159E+001, 4.61781E+001, 2.69890E+001, 2.50182E+001, 2.51545E+001, 2.59611E+001, 2.09952E-002, 2.04944E-001, 1.95189E+002, 2.14410E-001, 3.80019E+001, 2.58927E+001, 1.32940E-001, 2.74871E+001, 2.50415E+001, 8.33084E-002, 2.60386E+001, 2.50110E+001
 8.80047E+001, 2.53424E+001, 2.62239E+001, 4.57137E+001, 2.65582E+001, 2.50178E+001, 2.50945E+001, 2.59462E+001, 2.09958E-002, 2.04911E-001, 1.95896E+002, 2.13889E-001, 3.77325E+001, 2.58961E+001, 1.32565E-001, 2.74147E+001, 2.50419E+001, 8.47675E-002, 2.60375E+001, 2.50110E+001
 8.90018E+001, 2.53435E+001, 2.62375E+001, 4.70801E+001, 2.66016E+001, 2.50176E+001, 2.50829E+001, 2.58384E+001, 2.09972E-002, 2.04875E-001, 1.96661E+002, 2.13765E-001, 3.84681E+001, 2.58993E+001, 1.33455E-001, 2.74477E+001, 2.50422E+001, 8.69661E-002, 2.61604E+001, 2.50111E+001
 9.00038E+001, 2.53441E+001, 2.62540E+001, 4.61007E+001, 2.67941E+001, 2.50177E+001, 2.51015E+001, 2.57284E+001, 2.09981E-002, 2.04841E-001, 1.97593E+002, 2.13575E-001, 3.79764E+001, 2.59028E+001, 1.32601E-001, 2.74115E+001, 2.50426E+001, 8.31847E-002, 2.65526E+001, 2.50113E+001
 9.10010E+001, 2.53447E+001, 2.62700E+001, 4.58277E+001, 2.67053E+001, 2.50179E+001, 2.51924E+001, 2.57850E+001, 2.09947E-002, 2.04817E-001, 1.98580E+002, 2.13220E-001, 3.90085E+001, 2.59061E+001, 1.33543E-001, 2.74381E+001, 2.50430E+001, 8.51517E-002, 2.65465E+001, 2.50115E+001
 9.20039E+001, 2.53459E+001, 2.62875E+001, 4.56473E+001, 2.66762E+001, 2.50182E+001, 2.53534E+001, 2.58528E+001, 2.10001E-002, 2.04804E-001, 1.99579E+002, 2.12373E-001, 3.88360E+001, 2.59089E+001, 1.34156E-001, 2.74672E+001, 2.50435E+001, 8.46188E-002, 2.63602E+001, 2.50116E+001
 9.30024E+001, 2.53476E+001, 2.63021E+001, 4.52623E+001, 2.67728E+001, 2.50184E+001, 2.52598E+001, 2.60217E+001, 2.09897E-002, 2.04790E-001, 2.00669E+002, 2.11999E-001, 3.83570E+001, 2.59118E+001, 1.34303E-001, 2.75019E+001, 2.50440E+001, 8.71760E-002, 2.62069E+001, 2.50117E+001
 9.40001E+001, 2.53502E+001, 2.63239E+001, 4.40526E+001, 2.70262E+001, 2.50188E+001, 2.51139E+001, 2.59055E+001, 2.09977E-002, 2.04768E-001, 2.02061E+002, 2.10681E-001, 3.75834E+001, 2.59150E+001, 1.34719E-001, 2.75909E+001, 2.50447E+001, 9.14552E-002, 2.61094E+001, 2.50120E+001
 9.50000E+001, 2.53536E+001, 2.63444E+001, 4.24168E+001, 2.69195E+001, 2.50191E+001, 2.50753E+001, 2.58267E+001, 2.10000E-002, 2.04735E-001, 2.03416E+002, 2.09433E-001, 3.65668E+001, 2.59184E+001, 1.32502E-001, 2.74537E+001, 2.50453E+001, 9.80979E-002, 2.62080E+001, 2.50122E+001
 9.60030E+001, 2.53579E+001, 2.63804E+001, 4.16295E+001, 2.67499E+001, 2.50194E+001, 2.50832E+001, 2.58210E+001, 2.09976E-002, 2.04696E-001, 2.04626E+002, 2.08352E-001, 3.59582E+001, 2.59221E+001, 1.33236E-001, 2.75602E+001, 2.50458E+001, 9.48014E-002, 2.64487E+001, 2.50124E+001
 9.70024E+001, 2.53627E+001, 2.64142E+001, 4.14779E+001, 2.67894E+001, 2.50199E+001, 2.51329E+001, 2.58689E+001, 2.09975E-002, 2.04665E-001, 2.05924E+002, 2.07082E-001, 3.56260E+001, 2.59261E+001, 1.31002E-001, 2.74965E+001, 2.50464E+001, 8.68509E-002, 2.65326E+001, 2.50126E+001
 9.80042E+001, 2.53674E+001, 2.64233E+001, 4.17968E+001, 2.67960E+001, 2.50203E+001, 2.52185E+001, 2.57246E+001, 2.09958E-002, 2.04648E-001, 2.07172E+002, 2.06400E-001, 3.63393E+001, 2.59301E+001, 1.31692E-001, 2.75237E+001, 2.50469E+001, 9.11607E-002, 2.63889E+001, 2.50128E+001
 9.90001E+001, 2.53713E+001, 2.64182E+001, 4.17024E+001, 2.68727E+001, 2.50206E+001, 2.52117E+001, 2.55675E+001, 2.09927E-002, 2.04625E-001, 2.08296E+002, 2.06901E-001, 3.64775E+001, 2.59341E+001, 1.31573E-001, 2.75567E+001, 2.50474E+001, 1.02189E-001, 2.62956E+001, 2.50128E+001
 1.00000E+002, 2.53743E+001, 2.64083E+001, 4.28092E+001, 2.66734E+001, 2.50206E+001, 2.51458E+001, 2.59005E+001, 2.09960E-002, 2.04587E-001, 2.09320E+002, 2.07729E-001, 3.65972E+001, 2.59383E+001, 1.29505E-001, 2.74574E+001, 2.50479E+001, 1.02882E-001, 2.62124E+001, 2.50128E+001
 1.01002E+002, 2.53765E+001, 2.63954E+001, 4.36070E+001, 2.64836E+001, 2.50204E+001, 2.51169E+001, 2.59294E+001, 2.09990E-002, 2.04558E-001, 2.10258E+002, 2.07760E-001, 3.69372E+001, 2.59426E+001, 1.29474E-001, 2.74640E+001, 2.50483E+001, 1.03276E-001, 2.63156E+001, 2.50128E+001
 1.02000E+002, 2.53785E+001, 2.63717E+001, 4.39289E+001, 2.64336E+001, 2.50201E+001, 2.51240E+001, 2.56679E+001, 2.09974E-002, 2.04551E-001, 2.10944E+002, 2.08847E-001, 3.72872E+001, 2.59470E+001, 1.30151E-001, 2.74953E+001, 2.50487E+001, 9.86653E-002, 2.63008E+001, 2.50128E+001
 1.03001E+002, 2.53809E+001, 2.63660E+001, 4.34373E+001, 2.70589E+001, 2.50199E+001, 2.52856E+001, 2.56058E+001, 2.09958E-002, 2.04555E-001, 2.11459E+002, 2.09372E-001, 3.67554E+001, 2.59512E+001, 1.32951E-001, 2.76548E+001, 2.50490E+001, 9.35727E-002, 2.64507E+001, 2.50127E+001
 1.04002E+002, 2.53842E+001, 2.63921E+001, 4.36328E+001, 2.74136E+001, 2.50197E+001, 2.54739E+001, 2.56580E+001, 2.09977E-002, 2.04552E-001, 2.12024E+002, 2.08733E-001, 3.68399E+001, 2.59556E+001, 1.32709E-001, 2.76191E+001, 2.50493E+001, 9.07554E-002, 2.66192E+001, 2.50128E+001
 1.05003E+002, 2.53877E+001, 2.64211E+001, 4.38186E+001, 2.72367E+001, 2.50195E+001, 2.53497E+001, 2.57339E+001, 2.09952E-002, 2.04538E-001, 2.12672E+002, 2.07830E-001, 3.73323E+001, 2.59603E+001, 1.33619E-001, 2.76949E+001, 2.50497E+001, 8.77835E-002, 2.66610E+001, 2.50128E+001
 1.06003E+002, 2.53906E+001, 2.64265E+001, 4.31860E+001, 2.74048E+001, 2.50193E+001, 2.52824E+001, 2.59347E+001, 2.09926E-002, 2.04521E-001, 2.13351E+002, 2.07425E-001, 3.70711E+001, 2.59650E+001, 1.33861E-001, 2.77553E+001, 2.50501E+001, 8.88912E-002, 2.66735E+001, 2.50128E+001
 1.07005E+002, 2.53924E+001, 2.64166E+001, 4.31667E+001, 2.72277E+001, 2.50191E+001, 2.52300E+001, 2.60805E+001, 2.09952E-002, 2.04512E-001, 2.14090E+002, 2.07562E-001, 3.70348E+001, 2.59694E+001, 1.33600E-001, 2.77262E+001, 2.50505E+001, 9.11329E-002, 2.65752E+001, 2.50128E+001
 1.08002E+002, 2.53932E+001, 2.64203E+001, 4.28927E+001, 2.68286E+001, 2.50190E+001, 2.51495E+001, 2.61922E+001, 2.09989E-002, 2.04509E-001, 2.14849E+002, 2.07164E-001, 3.69524E+001, 2.59733E+001, 1.32522E-001, 2.75992E+001, 2.50509E+001, 9.28296E-002, 2.63271E+001, 2.50129E+001
 1.09000E+002, 2.53936E+001, 2.64405E+001, 4.29475E+001, 2.65969E+001, 2.50191E+001, 2.51703E+001, 2.62563E+001, 2.09999E-002, 2.04500E-001, 2.15644E+002, 2.06436E-001, 3.70851E+001, 2.59769E+001, 1.32077E-001, 2.75449E+001, 2.50513E+001, 9.22270E-002, 2.62955E+001, 2.50131E+001
 1.10001E+002, 2.53946E+001, 2.64634E+001, 4.21693E+001, 2.67925E+001, 2.50193E+001, 2.56415E+001, 2.61130E+001, 2.09953E-002, 2.04470E-001, 2.16454E+002, 2.05918E-001, 3.65849E+001, 2.59802E+001, 1.33011E-001, 2.76396E+001, 2.50518E+001, 8.83430E-002, 2.62162E+001, 2.50132E+001
 1.11000E+002, 2.53966E+001, 2.64776E+001, 4.19193E+001, 2.69784E+001, 2.50195E+001, 2.56363E+001, 2.59158E+001, 2.09973E-002, 2.04420E-001, 2.17261E+002, 2.05760E-001, 3.61237E+001, 2.59836E+001, 1.32284E-001, 2.76595E+001, 2.50523E+001, 9.14654E-002, 2.62098E+001, 2.50133E+001
 1.12001E+002, 2.53996E+001, 2.64856E+001, 4.26171E+001, 2.69181E+001, 2.50196E+001, 2.53578E+001, 2.56750E+001, 2.09924E-002, 2.04370E-001, 2.18063E+002, 2.06154E-001, 3.66790E+001, 2.59874E+001, 1.31641E-001, 2.76626E+001, 2.50528E+001, 8.22533E-002, 2.62067E+001, 2.50134E+001
 1.13004E+002, 2.54032E+001, 2.64993E+001, 4.23243E+001, 2.70164E+001, 2.50195E+001, 2.53082E+001, 2.56319E+001, 2.09971E-002, 2.04338E-001, 2.18792E+002, 2.06010E-001, 3.69592E+001, 2.59915E+001, 1.31228E-001, 2.76622E+001, 2.50533E+001, 7.31896E-002, 2.62950E+001, 2.50135E+001
 1.14001E+002, 2.54071E+001, 2.65185E+001, 4.20273E+001, 2.69501E+001, 2.50194E+001, 2.52700E+001, 2.57110E+001, 2.09987E-002, 2.04324E-001, 2.19431E+002, 2.05791E-001, 3.70414E+001, 2.59961E+001, 1.31343E-001, 2.76449E+001, 2.50538E+001, 8.74005E-002, 2.63767E+001, 2.50137E+001
 1.15003E+002, 2.54112E+001, 2.65293E+001, 4.18832E+001, 2.70756E+001, 2.50192E+001, 2.53225E+001, 2.59018E+001, 2.09955E-002, 2.04316E-001, 2.20082E+002, 2.05847E-001, 3.70457E+001, 2.60011E+001, 1.31874E-001, 2.76753E+001, 2.50543E+001, 8.39775E-002, 2.63428E+001, 2.50140E+001
 1.16000E+002, 2.54155E+001, 2.65297E+001, 4.20790E+001, 2.72274E+001, 2.50190E+001, 2.52963E+001, 2.62547E+001, 2.09919E-002, 2.04312E-001, 2.20771E+002, 2.06098E-001, 3.71360E+001, 2.60066E+001, 1.32395E-001, 2.77274E+001, 2.50548E+001, 8.41998E-002, 2.62664E+001, 2.50141E+001
 1.17000E+002, 2.54201E+001, 2.65244E+001, 4.23811E+001, 2.73178E+001, 2.50189E+001, 2.52153E+001, 2.60890E+001, 2.10012E-002, 2.04307E-001, 2.21519E+002, 2.06104E-001, 3.71601E+001, 2.60125E+001, 1.32918E-001, 2.77721E+001, 2.50554E+001, 8.85678E-002, 2.62192E+001, 2.50141E+001
 1.18002E+002, 2.54243E+001, 2.65113E+001, 4.25843E+001, 2.73730E+001, 2.50188E+001, 2.52491E+001, 2.60818E+001, 2.09981E-002, 2.04289E-001, 2.22268E+002, 2.06062E-001, 3.71868E+001, 2.60184E+001, 1.33187E-001, 2.78137E+001, 2.50558E+001, 9.17629E-002, 2.64174E+001, 2.50141E+001
 1.19005E+002, 2.54274E+001, 2.64945E+001, 4.23868E+001, 2.74062E+001, 2.50188E+001, 2.53776E+001, 2.61791E+001, 2.09941E-002, 2.04256E-001, 2.22885E+002, 2.06776E-001, 3.73320E+001, 2.60243E+001, 1.32994E-001, 2.78529E+001, 2.50562E+001, 8.88956E-002, 2.65371E+001, 2.50140E+001
 1.20004E+002, 2.54286E+001, 2.64787E+001, 4.19321E+001, 2.75450E+001, 2.50187E+001, 2.54255E+001, 2.59290E+001, 2.09970E-002, 2.04227E-001, 2.23334E+002, 2.07657E-001, 3.72332E+001, 2.60294E+001, 1.32432E-001, 2.78570E+001, 2.50565E+001, 8.57316E-002, 2.65441E+001, 2.50138E+001
 1.21005E+002, 2.54281E+001, 2.64670E+001, 4.21337E+001, 2.72966E+001, 2.50186E+001, 2.53853E+001, 2.58192E+001, 2.09980E-002, 2.04219E-001, 2.23710E+002, 2.08183E-001, 3.72891E+001, 2.60339E+001, 1.32062E-001, 2.77799E+001, 2.50568E+001, 8.15443E-002, 2.64695E+001, 2.50137E+001
 1.22001E+002, 2.54266E+001, 2.64629E+001, 4.24251E+001, 2.70300E+001, 2.50184E+001, 2.53211E+001, 2.57841E+001, 2.09978E-002, 2.04223E-001, 2.24079E+002, 2.08173E-001, 3.77738E+001, 2.60371E+001, 1.31760E-001, 2.77162E+001, 2.50572E+001, 7.68187E-002, 2.63272E+001, 2.50137E+001
 1.23002E+002, 2.54254E+001, 2.64791E+001, 4.22480E+001, 2.69706E+001, 2.50181E+001, 2.52100E+001, 2.62009E+001, 2.09939E-002, 2.04231E-001, 2.24506E+002, 2.07474E-001, 3.74750E+001, 2.60396E+001, 1.31246E-001, 2.77140E+001, 2.50577E+001, 7.05510E-002, 2.61666E+001, 2.50138E+001
 1.24004E+002, 2.54259E+001, 2.65173E+001, 4.26576E+001, 2.71625E+001, 2.50177E+001, 2.51386E+001, 2.62912E+001, 2.09948E-002, 2.04244E-001, 2.25016E+002, 2.06418E-001, 3.71055E+001, 2.60422E+001, 1.31902E-001, 2.77783E+001, 2.50583E+001, 6.63033E-002, 2.60595E+001, 2.50143E+001
 1.25004E+002, 2.54281E+001, 2.65528E+001, 4.21745E+001, 2.76329E+001, 2.50174E+001, 2.51084E+001, 2.60725E+001, 2.09972E-002, 2.04259E-001, 2.25600E+002, 2.05684E-001, 3.67466E+001, 2.60452E+001, 1.33375E-001, 2.78658E+001, 2.50589E+001, 8.46910E-002, 2.63455E+001, 2.50150E+001
 1.26002E+002, 2.54316E+001, 2.65658E+001, 4.23433E+001, 2.77952E+001, 2.50172E+001, 2.51419E+001, 2.61443E+001, 2.09929E-002, 2.04265E-001, 2.26205E+002, 2.06167E-001, 3.68158E+001, 2.60489E+001, 1.33766E-001, 2.78631E+001, 2.50596E+001, 9.04407E-002, 2.66573E+001, 2.50150E+001
 1.27000E+002, 2.54354E+001, 2.65685E+001, 4.25474E+001, 2.78260E+001, 2.50172E+001, 2.52350E+001, 2.61736E+001, 2.10012E-002, 2.04266E-001, 2.26815E+002, 2.06770E-001, 3.68774E+001, 2.60533E+001, 1.34166E-001, 2.78829E+001, 2.50602E+001, 8.84714E-002, 2.65933E+001, 2.50147E+001
 1.28005E+002, 2.54385E+001, 2.65743E+001, 4.23698E+001, 2.78861E+001, 2.50172E+001, 2.53066E+001, 2.60790E+001, 2.09973E-002, 2.04250E-001, 2.27452E+002, 2.07118E-001, 3.68110E+001, 2.60581E+001, 1.32895E-001, 2.78601E+001, 2.50607E+001, 8.83053E-002, 2.65260E+001, 2.50150E+001
 1.29004E+002, 2.54404E+001, 2.65674E+001, 4.20987E+001, 2.78841E+001, 2.50172E+001, 2.52356E+001, 2.59219E+001, 2.09961E-002, 2.04201E-001, 2.28103E+002, 2.07275E-001, 3.67506E+001, 2.60629E+001, 1.31535E-001, 2.78568E+001, 2.50611E+001, 9.20043E-002, 2.65169E+001, 2.50157E+001
 1.30002E+002, 2.54414E+001, 2.65725E+001, 4.14650E+001, 2.78374E+001, 2.50172E+001, 2.51898E+001, 2.59020E+001, 2.09940E-002, 2.04148E-001, 2.28770E+002, 2.07166E-001, 3.64730E+001, 2.60676E+001, 1.30737E-001, 2.78313E+001, 2.50614E+001, 9.47311E-002, 2.64995E+001, 2.50158E+001
 1.31004E+002, 2.54420E+001, 2.65858E+001, 4.18854E+001, 2.78066E+001, 2.50173E+001, 2.53158E+001, 2.62084E+001, 2.09993E-002, 2.04106E-001, 2.29416E+002, 2.07114E-001, 3.68557E+001, 2.60720E+001, 1.30706E-001, 2.78151E+001, 2.50616E+001, 9.58122E-002, 2.65427E+001, 2.50155E+001
 1.32001E+002, 2.54428E+001, 2.65763E+001, 4.18844E+001, 2.77150E+001, 2.50175E+001, 2.55172E+001, 2.63010E+001, 2.09933E-002, 2.04076E-001, 2.29963E+002, 2.07280E-001, 3.68759E+001, 2.60764E+001, 1.30395E-001, 2.77923E+001, 2.50617E+001, 9.20752E-002, 2.65740E+001, 2.50153E+001
 1.33000E+002, 2.54442E+001, 2.65587E+001, 4.18451E+001, 2.75876E+001, 2.50177E+001, 2.53351E+001, 2.63742E+001, 2.09959E-002, 2.04051E-001, 2.30401E+002, 2.07606E-001, 3.64935E+001, 2.60808E+001, 1.30460E-001, 2.77627E+001, 2.50618E+001, 7.82245E-002, 2.65105E+001, 2.50151E+001
 1.34003E+002, 2.54462E+001, 2.65570E+001, 4.17502E+001, 2.74753E+001, 2.50175E+001, 2.52487E+001, 2.62932E+001, 2.09953E-002, 2.04012E-001, 2.30763E+002, 2.07763E-001, 3.60016E+001, 2.60851E+001, 1.30779E-001, 2.77392E+001, 2.50621E+001, 6.88911E-002, 2.64258E+001, 2.50149E+001
 1.35002E+002, 2.54482E+001, 2.65615E+001, 4.20345E+001, 2.74378E+001, 2.50173E+001, 2.52794E+001, 2.61017E+001, 2.09989E-002, 2.03954E-001, 2.31080E+002, 2.07607E-001, 3.57074E+001, 2.60893E+001, 1.30668E-001, 2.77398E+001, 2.50625E+001, 8.11353E-002, 2.64713E+001, 2.50150E+001
 1.36005E+002, 2.54500E+001, 2.65701E+001, 4.24230E+001, 2.74545E+001, 2.50172E+001, 2.53690E+001, 2.61573E+001, 2.09983E-002, 2.03905E-001, 2.31396E+002, 2.07330E-001, 3.58580E+001, 2.60932E+001, 1.30352E-001, 2.77506E+001, 2.50630E+001, 8.18473E-002, 2.64972E+001, 2.50150E+001
 1.37002E+002, 2.54516E+001, 2.65878E+001, 4.28976E+001, 2.73689E+001, 2.50171E+001, 2.54622E+001, 2.63249E+001, 2.09973E-002, 2.03880E-001, 2.31773E+002, 2.07093E-001, 3.61561E+001, 2.60965E+001, 1.30370E-001, 2.77331E+001, 2.50635E+001, 8.29212E-002, 2.65314E+001, 2.50148E+001
 1.38004E+002, 2.54533E+001, 2.65982E+001, 4.26034E+001, 2.71018E+001, 2.50170E+001, 2.53833E+001, 2.63530E+001, 2.09933E-002, 2.03867E-001, 2.32273E+002, 2.06748E-001, 3.63403E+001, 2.60993E+001, 1.31029E-001, 2.77087E+001, 2.50639E+001, 8.23733E-002, 2.65691E+001, 2.50148E+001
 1.39001E+002, 2.54555E+001, 2.66010E+001, 4.18894E+001, 2.72317E+001, 2.50169E+001, 2.52603E+001, 2.61789E+001, 2.09980E-002, 2.03859E-001, 2.32876E+002, 2.06608E-001, 3.60945E+001, 2.61017E+001, 1.32368E-001, 2.77485E+001, 2.50642E+001, 8.35731E-002, 2.65913E+001, 2.50149E+001
 1.40000E+002, 2.54581E+001, 2.66112E+001, 4.15283E+001, 2.74081E+001, 2.50169E+001, 2.52504E+001, 2.59371E+001, 2.09963E-002, 2.03848E-001, 2.33479E+002, 2.05958E-001, 3.54299E+001, 2.61034E+001, 1.32647E-001, 2.77560E+001, 2.50645E+001, 8.65741E-002, 2.65956E+001, 2.50151E+001
 1.41003E+002, 2.54612E+001, 2.66264E+001, 4.10949E+001, 2.74832E+001, 2.50170E+001, 2.52929E+001, 2.56653E+001, 2.09935E-002, 2.03847E-001, 2.34105E+002, 2.04660E-001, 3.54274E+001, 2.61048E+001, 1.32308E-001, 2.77418E+001, 2.50649E+001, 8.92100E-002, 2.65923E+001, 2.50152E+001
 1.42003E+002, 2.54650E+001, 2.66420E+001, 4.04552E+001, 2.73144E+001, 2.50172E+001, 2.53332E+001, 2.56311E+001, 2.09967E-002, 2.03873E-001, 2.34770E+002, 2.04202E-001, 3.58097E+001, 2.61061E+001, 1.32667E-001, 2.77212E+001, 2.50653E+001, 8.68896E-002, 2.65094E+001, 2.50153E+001
 1.43001E+002, 2.54696E+001, 2.66616E+001, 4.09523E+001, 2.71536E+001, 2.50175E+001, 2.53824E+001, 2.56499E+001, 2.09929E-002, 2.03896E-001, 2.35516E+002, 2.04209E-001, 3.57120E+001, 2.61077E+001, 1.33409E-001, 2.77364E+001, 2.50659E+001, 8.50497E-002, 2.64018E+001, 2.50154E+001
 1.44001E+002, 2.54751E+001, 2.66751E+001, 4.20467E+001, 2.70813E+001, 2.50178E+001, 2.56170E+001, 2.55887E+001, 2.09974E-002, 2.03870E-001, 2.36278E+002, 2.04150E-001, 3.56097E+001, 2.61101E+001, 1.33257E-001, 2.77533E+001, 2.50665E+001, 7.97883E-002, 2.64434E+001, 2.50156E+001
 1.45004E+002, 2.54808E+001, 2.66644E+001, 4.25197E+001, 2.69960E+001, 2.50179E+001, 2.58241E+001, 2.56091E+001, 2.09966E-002, 2.03806E-001, 2.36978E+002, 2.04527E-001, 3.56050E+001, 2.61133E+001, 1.32525E-001, 2.77758E+001, 2.50670E+001, 7.52778E-002, 2.65392E+001, 2.50157E+001
 1.46003E+002, 2.54858E+001, 2.66393E+001, 4.22367E+001, 2.75490E+001, 2.50180E+001, 2.59186E+001, 2.56611E+001, 2.09966E-002, 2.03751E-001, 2.37717E+002, 2.04328E-001, 3.52537E+001, 2.61173E+001, 1.31736E-001, 2.78419E+001, 2.50676E+001, 7.39454E-002, 2.65522E+001, 2.50159E+001
 1.47001E+002, 2.54895E+001, 2.66299E+001, 4.19748E+001, 2.71112E+001, 2.50181E+001, 2.60780E+001, 2.58119E+001, 2.09965E-002, 2.03725E-001, 2.38498E+002, 2.04339E-001, 3.51137E+001, 2.61217E+001, 1.30641E-001, 2.77586E+001, 2.50681E+001, 7.70535E-002, 2.63268E+001, 2.50160E+001
 1.48003E+002, 2.54924E+001, 2.66507E+001, 4.18089E+001, 2.68830E+001, 2.50181E+001, 2.61161E+001, 2.59030E+001, 2.09970E-002, 2.03701E-001, 2.39263E+002, 2.04190E-001, 3.48739E+001, 2.61258E+001, 1.29271E-001, 2.76745E+001, 2.50683E+001, 8.60477E-002, 2.63027E+001, 2.50160E+001
 1.49004E+002, 2.54946E+001, 2.66757E+001, 4.17930E+001, 2.66005E+001, 2.50181E+001, 2.57301E+001, 2.57745E+001, 2.09969E-002, 2.03659E-001, 2.40015E+002, 2.03690E-001, 3.46683E+001, 2.61295E+001, 1.28196E-001, 2.75975E+001, 2.50684E+001, 9.44912E-002, 2.64706E+001, 2.50161E+001
 1.50000E+002, 2.54956E+001, 2.66852E+001, 4.20024E+001, 2.64466E+001, 2.50179E+001, 2.53697E+001, 2.57690E+001, 2.09962E-002, 2.03591E-001, 2.40746E+002, 2.03153E-001, 3.46695E+001, 2.61326E+001, 1.27228E-001, 2.75721E+001, 2.50684E+001, 9.51668E-002, 2.64565E+001, 2.50161E+001
 1.51002E+002, 2.54943E+001, 2.66771E+001, 4.21731E+001, 2.66246E+001, 2.50177E+001, 2.52545E+001, 2.57501E+001, 2.09963E-002, 2.03516E-001, 2.41418E+002, 2.03578E-001, 3.48762E+001, 2.61353E+001, 1.26595E-001, 2.76512E+001, 2.50685E+001, 9.48076E-002, 2.63753E+001, 2.50163E+001
 1.52003E+002, 2.54904E+001, 2.66520E+001, 4.21250E+001, 2.69375E+001, 2.50176E+001, 2.53022E+001, 2.57846E+001, 2.09963E-002, 2.03466E-001, 2.42033E+002, 2.04501E-001, 3.50851E+001, 2.61376E+001, 1.25603E-001, 2.76515E+001, 2.50687E+001, 9.12109E-002, 2.65046E+001, 2.50165E+001
