General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;1727;20,95000;0,05100;-0,025000;125,400;99,97;-1,4400;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,683;263,145;0,000;31,000;32,300;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,11;15,559;25,853;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00090;Infinity;21,3412;27,914301;0,000426;23,627925;23,596311;0,0001;0,0842;0,08;80,22;0,00;0,00;0,05;;12,345;12,614;0,0000000;20,95000;0,05200;0,00200;-0,0000465;;9,78;1727,00;;;
;;1728;20,94900;0,05100;-0,017000;127,875;99,98;-1,4400;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,717;263,145;0,000;31,100;32,300;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,11;15,589;25,859;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,8221;0,00000;0,0000;0,00000000;0,00000000;-0,00356;Infinity;21,3510;28,188425;0,000338;23,859956;23,828031;0,0001;0,0675;0,08;80,28;0,00;0,00;-0,25;;12,340;12,614;0,0102837;20,95100;0,05200;-0,01600;0,0001210;;9,78;1728,00;;;
;;1729;20,94900;0,05100;-0,016000;132,150;99,98;-1,4400;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,717;263,145;0,000;31,100;32,300;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,11;15,563;25,883;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,4026;0,00000;0,0000;0,00000000;0,00000000;-0,00084;Infinity;21,3594;28,655736;0,000317;24,255509;24,223055;0,0001;0,0644;0,08;80,35;0,00;0,00;0,35;;12,339;12,605;0,0087975;20,94900;0,05200;-0,00500;0,0001025;;9,78;1729,00;;;
;;1730;20,94900;0,05200;-0,018000;135,875;99,99;-1,4400;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,717;263,145;0,000;31,100;32,300;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,11;15,561;25,853;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00120;Infinity;21,3594;29,056799;0,000247;24,594987;24,562079;0,0001;0,0507;0,08;80,40;0,00;0,00;0,05;;12,334;12,605;0,0000000;20,95000;0,05200;0,00300;-0,0000591;;9,78;1730,00;;;
;;1731;20,95000;0,05100;-0,008000;131,475;99,98;-1,4400;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,717;263,145;0,000;31,100;32,300;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,12;15,584;25,869;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00471;Infinity;21,3594;28,582459;0,000292;24,193484;24,161112;0,0001;0,0592;0,08;80,46;0,00;0,00;0,35;;12,327;12,595;0,0000000;20,94900;0,05100;0,01700;-0,0001633;;9,78;1731,00;;;
;;1732;20,94900;0,05100;0,007000;125,375;99,98;-1,4400;0,000;100,660;39,300;0,005;298,950;298,550;25,40;304,683;263,145;0,000;31,100;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,12;15,580;25,853;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00213;Infinity;21,3594;27,911519;0,000272;23,625570;23,593959;0,0001;0,0538;0,08;80,51;0,00;0,00;0,34;;12,320;12,595;0,0000000;20,94900;0,05200;0,00700;-0,0000494;;9,78;1732,00;;;
;;1733;20,94800;0,05100;-0,008000;129,800;99,99;-1,4400;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,683;263,145;0,000;31,100;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,12;15,572;25,859;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00543;Infinity;21,3594;28,399804;0,000252;24,038877;24,006712;0,0001;0,0506;0,08;80,56;0,01;0,00;0,35;;12,313;12,580;0,0000000;20,94900;0,05200;0,02000;-0,0002140;;9,78;1733,00;;;
;;1734;20,94900;0,05200;0,009000;130,775;99,98;-1,4400;0,000;100,672;39,300;0,005;298,950;298,550;25,40;304,717;263,145;0,000;31,100;32,300;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,12;15,582;25,864;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,1091;0,00000;0,0000;-0,00083335;-0,00083335;0,00117;-0,76738;21,3605;28,506268;0,000298;24,128993;24,096708;0,0001;0,0601;0,08;80,62;0,00;0,00;0,35;;12,306;12,580;0,0011612;20,94900;0,05100;0,00300;0,0000139;;9,78;1734,00;;;
;;1735;20,94900;0,05100;0,008000;130,200;99,98;-1,4400;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,683;263,145;0,000;31,100;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,12;15,616;25,851;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,2040;0,00000;0,0000;0,00583347;0,00583347;0,00042;0,10938;21,3647;28,443529;0,000327;24,075888;24,043674;0,0001;0,0658;0,08;80,69;0,00;0,00;0,35;;12,300;12,568;0,0044016;20,94900;0,05100;0,00000;0,0000519;;9,78;1735,00;;;
;;1736;20,94800;0,05200;0,000000;133,525;99,97;-1,4500;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,683;263,145;0,000;31,100;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,12;15,564;25,840;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,9381;0,00000;0,0000;0,00583347;0,00583347;-0,00313;0,11077;21,3786;28,804429;0,000373;24,381370;24,348747;0,0001;0,0761;0,08;80,76;0,00;0,00;0,05;;12,298;12,568;0,0145932;20,95000;0,05100;-0,01400;0,0001687;;9,77;1736,00;;;
;;1737;20,94900;0,05200;-0,014000;131,250;99,97;-1,4500;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,683;263,145;0,000;31,100;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,12;15,576;25,875;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,6770;0,00000;0,0000;-0,00083335;-0,00083335;-0,00336;-0,76877;21,4033;28,557991;0,000369;24,172773;24,140430;0,0001;0,0746;0,08;80,84;0,00;0,00;0,65;;12,302;12,571;0,0258369;20,94800;0,05100;-0,01500;0,0003021;;9,77;1737,00;;;
;;1738;20,95000;0,05200;0,002000;126,275;99,97;-1,4500;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,683;263,145;0,000;31,100;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,12;15,545;25,861;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,0698;0,00000;0,0000;0,00000000;0,00000000;-0,00404;Infinity;21,4354;28,011520;0,000431;23,710215;23,678491;0,0001;0,0855;0,08;80,92;0,00;0,00;0,94;;12,312;12,571;0,0335771;20,94700;0,05100;-0,01800;0,0004004;;9,77;1738,00;;;
;;1739;20,95000;0,05200;-0,016000;128,775;99,97;-1,4500;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,683;263,145;0,000;31,100;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,580;25,861;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,2061;0,00000;0,0000;0,00000000;0,00000000;-0,00108;Infinity;21,4506;28,287449;0,000427;23,943774;23,911737;0,0001;0,0856;0,08;81,01;0,00;0,00;0,65;;12,318;12,579;0,0159207;20,94800;0,05100;-0,00600;0,0001882;;9,77;1739,00;;;
;;1740;20,95100;0,05200;-0,005000;132,450;99,97;-1,4500;0,000;100,672;39,300;0,005;298,950;298,550;25,40;304,650;263,145;0,000;31,000;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,580;25,867;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,1989;0,00000;0,0000;0,00000000;0,00000000;0,00067;Infinity;21,4538;28,688245;0,000440;24,283026;24,250535;0,0001;0,0893;0,08;81,10;0,00;0,00;0,35;;12,316;12,579;0,0033492;20,94900;0,05100;0,00100;0,0000392;;9,77;1740,00;;;
;;1741;20,94900;0,05100;0,003000;128,875;99,96;-1,4500;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,650;263,145;0,000;31,000;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,595;25,864;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00191;Infinity;21,4538;28,298429;0,000502;23,953068;23,921019;0,0001;0,1005;0,09;81,20;0,00;0,00;0,05;;12,310;12,573;0,0000000;20,95000;0,05100;0,00600;-0,0000845;;9,77;1741,00;;;
;;1742;20,95000;0,05200;0,017000;131,225;99,96;-1,4500;0,000;100,672;39,300;0,005;298,950;298,550;25,40;304,650;263,145;0,000;31,000;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,574;25,867;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,4821;0,00000;0,0000;0,00000000;0,00000000;-0,00160;Infinity;21,4653;28,555270;0,000464;24,170470;24,138130;0,0001;0,0939;0,09;81,29;0,00;0,00;0,35;;12,306;12,573;0,0120217;20,94900;0,05200;-0,00800;0,0001405;;9,77;1742,00;;;
;;1743;20,94900;0,05200;0,007000;127,700;99,96;-1,4500;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,650;263,145;0,000;31,000;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,580;25,859;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,9415;0,00000;0,0000;0,00000000;0,00000000;0,00116;Infinity;21,4712;28,169130;0,000493;23,843624;23,811721;0,0001;0,0984;0,09;81,39;0,00;0,00;0,64;;12,304;12,562;0,0062208;20,94800;0,05100;0,00300;0,0000743;;9,77;1743,00;;;
;;1744;20,94900;0,05100;0,020000;132,200;99,96;-1,4500;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,650;263,138;0,000;31,000;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,572;25,877;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,4444;0,00000;0,0000;0,00000000;0,00000000;-0,00110;Infinity;21,4807;28,661157;0,000473;24,260097;24,227637;0,0001;0,0960;0,09;81,49;0,00;0,00;0,35;;12,302;12,562;0,0098883;20,94900;0,05200;-0,00600;0,0001152;;9,77;1744,00;;;
;;1745;20,94900;0,05100;0,003000;131,225;99,96;-1,4500;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,650;263,138;0,000;31,000;32,200;31,300;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,587;25,864;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,1615;0,00000;0,0000;0,00000000;0,00000000;0,00042;Infinity;21,4828;28,555270;0,000485;24,170470;24,138130;0,0001;0,0982;0,09;81,59;0,00;0,00;0,35;;12,298;12,553;0,0022631;20,94900;0,05300;0,00000;0,0000266;;9,77;1745,00;;;
;;1746;20,94900;0,05100;0,000000;132,050;99,96;-1,4500;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,591;25,880;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,6759;0,00000;0,0000;0,00000000;0,00000000;-0,00261;Infinity;21,4985;28,644892;0,000482;24,246330;24,213888;0,0001;0,0977;0,09;81,68;0,00;0,00;0,35;;12,296;12,553;0,0164127;20,94900;0,05200;-0,01200;0,0001911;;9,77;1746,00;;;
;;1747;20,94900;0,05100;-0,014000;129,075;99,96;-1,4500;0,000;100,672;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,13;15,561;25,859;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00017;Infinity;21,4985;28,320378;0,000461;23,971647;23,939573;0,0001;0,0925;0,09;81,78;0,00;0,00;0,05;;12,294;12,539;0,0000000;20,95000;0,05200;-0,00100;-0,0000085;;9,77;1747,00;;;
;;1748;20,95000;0,05100;-0,015000;126,825;99,96;-1,4500;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,14;15,580;25,859;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,1278;0,00000;0,0000;0,00000000;0,00000000;-0,00157;Infinity;21,5156;28,072458;0,000523;23,761796;23,730002;0,0001;0,1040;0,09;81,88;0,00;0,00;0,64;;12,291;12,539;0,0179328;20,94800;0,05100;-0,00800;0,0002135;;9,77;1748,00;;;
;;1749;20,94800;0,05100;-0,018000;125,800;99,96;-1,4500;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,14;15,601;25,877;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00189;Infinity;21,5156;27,958786;0,000470;23,665579;23,633914;0,0001;0,0930;0,09;81,97;0,00;0,00;0,05;;12,289;12,525;0,0000000;20,95000;0,05200;0,00600;-0,0000971;;9,77;1749,00;;;
;;1750;20,94700;0,05100;-0,006000;130,800;99,96;-1,4500;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,14;15,608;25,864;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,0897;0,00000;0,0000;-0,00083335;-0,00083335;0,00042;-1,29072;21,5237;28,508992;0,000483;24,131299;24,099011;0,0001;0,0975;0,09;82,07;0,00;0,00;0,65;;12,285;12,525;0,0084699;20,94800;0,05200;0,00000;0,0000996;;9,77;1750,00;;;
;;1751;20,94800;0,05100;0,001000;132,200;99,97;-1,4500;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,14;15,610;25,859;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583347;0,00583347;0,00270;0,18537;21,5237;28,661157;0,000446;24,260097;24,227637;0,0001;0,0905;0,09;82,16;0,00;0,00;0,66;;12,280;12,511;0,0000000;20,94800;0,05200;0,00900;-0,0000143;;9,77;1751,00;;;
;;1752;20,94900;0,05200;0,006000;127,950;99,97;-1,4600;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,14;15,603;25,864;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583347;0,00583347;0,00340;0,10844;21,5237;28,196691;0,000426;23,866953;23,835018;0,0001;0,0850;0,09;82,25;0,00;0,00;0,35;;12,273;12,511;0,0000000;20,94900;0,05100;0,01200;-0,0001000;;9,76;1752,00;;;
;;1753;20,95000;0,05100;-0,008000;127,325;99,97;-1,4600;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,14;15,589;25,853;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083335;-0,00083335;0,00289;-1,27345;21,5237;28,127740;0,000422;23,808589;23,776733;0,0001;0,0841;0,09;82,33;0,00;0,00;0,05;;12,266;12,496;0,0000000;20,95000;0,05200;0,01000;-0,0001478;;9,76;1753,00;;;
;;1754;20,94900;0,05200;0,003000;123,925;99,96;-1,4600;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,14;15,561;25,885;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,1584;0,00000;0,0000;0,00000000;0,00000000;-0,00155;Infinity;21,5359;27,749646;0,000468;23,488554;23,457126;0,0001;0,0919;0,09;82,42;0,00;0,00;0,34;;12,262;12,496;0,0127298;20,94900;0,05100;-0,00800;0,0001531;;9,76;1754,00;;;
;;1755;20,94800;0,05300;-0,006000;124,650;99,97;-1,4600;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,14;15,587;25,856;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00115;Infinity;21,5359;27,830700;0,000431;23,557161;23,525641;0,0001;0,0850;0,09;82,51;0,00;0,00;0,05;;12,259;12,482;0,0000000;20,95000;0,05200;0,00300;-0,0000591;;9,76;1755,00;;;
;;1756;20,94900;0,05200;0,000000;127,525;99,97;-1,4600;0,000;100,666;39,300;0,005;298,950;298,550;25,40;304,617;263,138;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,15;15,584;25,883;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,3471;0,00000;0,0000;0,00083335;0,00083335;-0,00008;1,27445;21,5362;28,149822;0,000428;23,827281;23,795400;0,0001;0,0853;0,09;82,59;0,00;0,00;0,05;;12,252;12,482;0,0003634;20,95000;0,05200;-0,00200;0,0000042;;9,76;1756,00;;;
;;1757;20,94900;0,05200;-0,012000;131,600;99,97;-1,4600;0,000;100,674;39,300;0,005;298,950;298,450;25,40;304,617;263,132;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,15;15,561;25,843;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,5423;0,00000;0,0000;-0,00583347;-0,00583347;-0,00135;-0,18495;21,5418;28,596043;0,000441;24,204982;24,164499;0,0001;0,0892;0,09;82,68;0,00;0,00;0,05;;12,247;12,471;0,0058028;20,95000;0,05200;-0,00700;0,0000674;;9,76;1757,00;;;
;;1758;20,94900;0,05100;-0,001000;131,200;99,97;-1,4500;0,000;100,664;39,300;0,005;298,950;298,550;25,40;304,617;263,132;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,15;15,563;25,872;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,7265;0,00000;0,0000;-0,00583347;-0,00583347;-0,00311;-0,10980;21,5605;28,552550;0,000372;24,168168;24,135831;0,0001;0,0751;0,09;82,76;0,00;0,00;0,35;;12,247;12,471;0,0196066;20,94900;0,05100;-0,01400;0,0002291;;9,77;1758,00;;;
;;1759;20,95000;0,05200;-0,008000;131,050;99,97;-1,4500;0,000;100,666;39,300;0,005;298,950;298,450;25,40;304,583;263,132;0,000;31,000;32,100;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,15;15,544;25,867;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2892;0,00000;0,0000;0,00083335;0,00083335;-0,00008;0,76818;21,5668;28,536223;0,000434;24,154348;24,113950;0,0001;0,0877;0,09;82,84;0,00;0,00;0,35;;12,247;12,464;0,0065848;20,94900;0,05100;-0,00200;0,0000772;;9,77;1759,00;;;
;;1760;20,94800;0,05200;0,006000;128,725;99,96;-1,4500;0,000;100,672;39,300;0,005;298,950;298,450;25,40;304,617;263,132;0,000;31,000;32,200;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,15;15,538;25,856;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,9621;0,00000;0,0000;0,00000000;0,00000000;-0,00008;Infinity;21,5827;28,281956;0,000464;23,939125;23,899086;0,0001;0,0928;0,09;82,94;0,00;0,00;0,95;;12,246;12,464;0,0167123;20,94700;0,05100;-0,00200;0,0001980;;9,77;1760,00;;;
;;1761;20,95000;0,05200;0,000000;125,975;99,97;-1,4500;0,000;100,666;39,300;0,005;298,950;298,450;25,40;304,583;263,132;0,000;31,000;32,100;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,15;15,559;25,875;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00337;Infinity;21,5827;27,978227;0,000444;23,682035;23,642426;0,0001;0,0879;0,09;83,02;0,00;0,00;0,34;;12,244;12,453;0,0000000;20,94900;0,05100;0,01200;-0,0001000;;9,77;1761,00;;;
;;1762;20,94800;0,05100;0,009000;123,650;99,97;-1,4500;0,000;100,666;39,300;0,005;298,950;298,450;25,40;304,583;263,132;0,000;31,000;32,100;31,200;301,350;;;;;0,00;0,00;0,00;3,00;5,15;15,587;25,851;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00163;Infinity;21,5827;27,718840;0,000441;23,462478;23,423236;0,0001;0,0865;0,09;83,11;0,00;0,00;0,34;;12,237;12,453;0,0000000;20,94900;0,05200;0,00500;-0,0000241;;9,77;1762,00;;;
