s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PRODUCTS,MLR_PARAFFIN,ZONE_1
 1.26014E+002, 1.79999E-002, 0.00000E+000,-4.84331E-003, 2.49722E-007,-1.31261E-002,-6.41084E-021, 6.73459E-005, 0.00000E+000, 9.70694E-005, 9.80754E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.72311E+002
 1.27003E+002, 1.79991E-002, 0.00000E+000,-4.85111E-003, 2.86266E-007,-1.31453E-002,-6.41042E-021, 5.65324E-005, 0.00000E+000, 5.97858E-005, 5.94511E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.72691E+002
 1.28005E+002, 1.80003E-002, 0.00000E+000,-4.84743E-003, 4.19911E-007,-1.31608E-002,-6.40996E-021, 5.22363E-005, 0.00000E+000, 4.45545E-005, 4.47789E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.73047E+002
 1.29008E+002, 1.80001E-002, 0.00000E+000,-4.84646E-003,-9.83688E-008,-1.31071E-002,-6.40980E-021, 7.38591E-005, 0.00000E+000, 1.20335E-004, 1.20246E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.73550E+002
 1.30011E+002, 1.80007E-002, 0.00000E+000,-4.85252E-003, 4.24888E-007,-1.31308E-002,-6.41018E-021, 6.22610E-005, 0.00000E+000, 7.94896E-005, 8.00664E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.73973E+002
 1.31013E+002, 1.79999E-002, 0.00000E+000,-4.85800E-003, 7.16544E-008,-1.31090E-002,-6.41054E-021, 6.84094E-005, 0.00000E+000, 1.00953E-004, 1.01453E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.74438E+002
 1.32002E+002, 1.79987E-002, 0.00000E+000,-4.83842E-003,-3.88483E-007,-1.31109E-002,-6.40859E-021, 7.52088E-005, 0.00000E+000, 1.25926E-004, 1.24163E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.74945E+002
 1.33005E+002, 1.80000E-002, 0.00000E+000,-4.85825E-003, 1.01372E-007,-1.30474E-002,-6.40913E-021, 9.24915E-005, 0.00000E+000, 1.84658E-004, 1.86946E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.75572E+002
 1.34008E+002, 1.79999E-002, 0.00000E+000,-4.85758E-003, 5.78704E-007,-1.30884E-002,-6.40961E-021, 7.72115E-005, 0.00000E+000, 1.33639E-004, 1.31768E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.76100E+002
 1.35010E+002, 1.79991E-002, 0.00000E+000,-4.85264E-003,-3.94927E-007,-1.31189E-002,-6.40917E-021, 6.63330E-005, 0.00000E+000, 9.38326E-005, 9.35168E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.76553E+002
 1.36013E+002, 1.79989E-002, 0.00000E+000,-4.85545E-003, 1.75012E-007,-1.31757E-002,-6.40821E-021, 4.25632E-005, 0.00000E+000, 1.04813E-005, 1.05331E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.76843E+002
 1.37002E+002, 1.79999E-002, 0.00000E+000,-4.85834E-003,-2.77390E-007,-1.31909E-002,-6.40879E-021, 3.59739E-005, 0.00000E+000,-1.26029E-005,-1.36456E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.77085E+002
 1.38005E+002, 1.80005E-002, 0.00000E+000,-4.85648E-003, 3.61715E-007,-1.32202E-002,-6.40848E-021, 2.52238E-005, 0.00000E+000,-5.01146E-005,-5.05756E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.77258E+002
 1.39007E+002, 1.80010E-002, 0.00000E+000,-4.86163E-003,-9.50194E-008,-1.32374E-002,-6.40794E-021, 1.63357E-005, 0.00000E+000,-8.27482E-005,-8.18308E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.77368E+002
 1.40010E+002, 1.79992E-002, 0.00000E+000,-4.85166E-003, 6.02947E-007,-1.32203E-002,-6.40786E-021, 2.66499E-005, 0.00000E+000,-4.53254E-005,-4.54798E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.77550E+002
 1.41013E+002, 1.79992E-002, 0.00000E+000,-4.85836E-003,-3.77245E-007,-1.31791E-002,-6.40791E-021, 4.01508E-005, 0.00000E+000, 1.07940E-006, 1.54392E-006, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.77823E+002
 1.42002E+002, 1.80005E-002, 0.00000E+000,-4.85871E-003, 2.91404E-007,-1.31427E-002,-6.40784E-021, 5.48776E-005, 0.00000E+000, 5.29874E-005, 5.43242E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.78189E+002
 1.43004E+002, 1.80001E-002, 0.00000E+000,-4.85766E-003, 1.58719E-008,-1.30932E-002,-6.40759E-021, 7.49601E-005, 0.00000E+000, 1.24311E-004, 1.24241E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.78700E+002
 1.44007E+002, 1.80003E-002, 0.00000E+000,-4.86215E-003,-1.28618E-007,-1.30916E-002,-6.40801E-021, 7.37775E-005, 0.00000E+000, 1.19394E-004, 1.20275E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.79201E+002
 1.45010E+002, 1.80002E-002, 0.00000E+000,-4.85874E-003, 2.01182E-007,-1.30759E-002,-6.40873E-021, 8.15239E-005, 0.00000E+000, 1.47751E-004, 1.47288E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.79757E+002
 1.46012E+002, 1.79996E-002, 0.00000E+000,-4.86348E-003,-2.37727E-008,-1.31482E-002,-6.40730E-021, 5.10081E-005, 0.00000E+000, 4.11166E-005, 3.89034E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.80107E+002
 1.47001E+002, 1.80013E-002, 0.00000E+000,-4.85547E-003, 1.99266E-007,-1.31584E-002,-6.40731E-021, 5.01322E-005, 0.00000E+000, 3.52896E-005, 3.77580E-005, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.80441E+002
 1.48004E+002, 1.79991E-002, 0.00000E+000,-4.86471E-003, 2.16098E-007,-1.30878E-002,-6.40733E-021, 7.39306E-005, 0.00000E+000, 1.19761E-004, 1.20797E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.80943E+002
 1.49007E+002, 1.79992E-002, 0.00000E+000,-4.86755E-003, 4.38825E-007,-1.30460E-002,-6.40783E-021, 8.95737E-005, 0.00000E+000, 1.75839E-004, 1.75676E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.81554E+002
 1.50000E+002, 1.80081E-002, 0.00000E+000,-4.84899E-003, 1.37059E-007,-1.30104E-002,-6.40741E-021, 1.12563E-004, 0.00000E+000, 2.49591E-004, 2.61362E-004, 0.00000E+000, 0.00000E+000, 4.28571E-007, 3.82300E+002
