s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 5.20047E+001, 2.51248E+001, 2.56928E+001, 4.67568E+001, 2.61570E+001, 2.50223E+001, 2.51051E+001, 2.53781E+001, 1.49941E-002, 2.06686E-001, 1.20435E+002, 2.16798E-001, 3.94203E+001, 2.55604E+001, 1.41041E-001, 2.65805E+001, 2.50203E+001, 2.30000E-001, 2.56523E+001, 2.50098E+001
 5.30010E+001, 2.51277E+001, 2.57786E+001, 4.73139E+001, 2.61978E+001, 2.50219E+001, 2.51334E+001, 2.53323E+001, 1.49942E-002, 2.06685E-001, 1.21512E+002, 2.16105E-001, 3.93030E+001, 2.55705E+001, 1.40731E-001, 2.66287E+001, 2.50205E+001, 2.30000E-001, 2.56761E+001, 2.50093E+001
 5.40032E+001, 2.51314E+001, 2.58380E+001, 4.78097E+001, 2.62659E+001, 2.50215E+001, 2.51772E+001, 2.53073E+001, 1.49942E-002, 2.06658E-001, 1.22519E+002, 2.15672E-001, 3.96252E+001, 2.55810E+001, 1.38979E-001, 2.66601E+001, 2.50207E+001, 2.30000E-001, 2.57158E+001, 2.50089E+001
 5.50054E+001, 2.51359E+001, 2.58457E+001, 4.77687E+001, 2.63235E+001, 2.50212E+001, 2.52349E+001, 2.52872E+001, 1.49942E-002, 2.06604E-001, 1.23467E+002, 2.15846E-001, 3.99152E+001, 2.55914E+001, 1.37482E-001, 2.66632E+001, 2.50209E+001, 2.30000E-001, 2.57522E+001, 2.50085E+001
 5.60017E+001, 2.51408E+001, 2.58108E+001, 4.78008E+001, 2.63466E+001, 2.50209E+001, 2.53209E+001, 2.52786E+001, 1.49942E-002, 2.06530E-001, 1.24365E+002, 2.16093E-001, 4.02369E+001, 2.56009E+001, 1.37291E-001, 2.66610E+001, 2.50211E+001, 2.30000E-001, 2.57694E+001, 2.50082E+001
 5.70039E+001, 2.51457E+001, 2.57744E+001, 4.76185E+001, 2.63230E+001, 2.50206E+001, 2.54415E+001, 2.53089E+001, 1.49941E-002, 2.06449E-001, 1.25212E+002, 2.16314E-001, 4.02694E+001, 2.56089E+001, 1.37538E-001, 2.66446E+001, 2.50213E+001, 2.30000E-001, 2.57644E+001, 2.50079E+001
 5.80001E+001, 2.51500E+001, 2.57728E+001, 4.74415E+001, 2.63247E+001, 2.50203E+001, 2.55247E+001, 2.53733E+001, 1.49940E-002, 2.06375E-001, 1.25983E+002, 2.16207E-001, 4.01625E+001, 2.56155E+001, 1.39727E-001, 2.66831E+001, 2.50215E+001, 2.30000E-001, 2.57397E+001, 2.50077E+001
 5.90024E+001, 2.51538E+001, 2.57987E+001, 4.74750E+001, 2.63457E+001, 2.50199E+001, 2.55268E+001, 2.54446E+001, 1.49939E-002, 2.06312E-001, 1.26661E+002, 2.15952E-001, 3.99874E+001, 2.56205E+001, 1.40767E-001, 2.66942E+001, 2.50217E+001, 2.30000E-001, 2.57082E+001, 2.50076E+001
 6.00027E+001, 2.51571E+001, 2.58203E+001, 4.76621E+001, 2.63286E+001, 2.50193E+001, 2.54631E+001, 2.54886E+001, 1.49984E-002, 2.06255E-001, 1.27253E+002, 2.15722E-001, 3.97780E+001, 2.56243E+001, 1.41437E-001, 2.67008E+001, 2.50219E+001, 2.30000E-001, 2.56888E+001, 2.50074E+001
 6.10005E+001, 2.51599E+001, 2.58196E+001, 4.78740E+001, 2.63365E+001, 2.50186E+001, 2.53682E+001, 2.54922E+001, 1.49941E-002, 2.06199E-001, 1.27764E+002, 2.15743E-001, 3.94666E+001, 2.56269E+001, 1.41785E-001, 2.67175E+001, 2.50221E+001, 2.30000E-001, 2.56938E+001, 2.50073E+001
 6.20036E+001, 2.51627E+001, 2.58043E+001, 4.82029E+001, 2.63510E+001, 2.50178E+001, 2.52725E+001, 2.54792E+001, 1.49938E-002, 2.06152E-001, 1.28238E+002, 2.15987E-001, 3.91813E+001, 2.56284E+001, 1.41447E-001, 2.67207E+001, 2.50223E+001, 2.30000E-001, 2.57213E+001, 2.50072E+001
 6.30014E+001, 2.51654E+001, 2.57863E+001, 4.84878E+001, 2.64060E+001, 2.50172E+001, 2.51970E+001, 2.54755E+001, 1.49938E-002, 2.06114E-001, 1.28722E+002, 2.16285E-001, 3.91101E+001, 2.56293E+001, 1.40962E-001, 2.67293E+001, 2.50226E+001, 2.30000E-001, 2.57600E+001, 2.50072E+001
 6.40046E+001, 2.51682E+001, 2.57716E+001, 4.82166E+001, 2.64635E+001, 2.50167E+001, 2.51572E+001, 2.54836E+001, 1.49939E-002, 2.06084E-001, 1.29213E+002, 2.16723E-001, 3.90188E+001, 2.56298E+001, 1.40214E-001, 2.67344E+001, 2.50229E+001, 2.30000E-001, 2.58034E+001, 2.50072E+001
 6.50023E+001, 2.51712E+001, 2.57633E+001, 4.74529E+001, 2.65753E+001, 2.50163E+001, 2.51631E+001, 2.54812E+001, 1.49941E-002, 2.06058E-001, 1.29730E+002, 2.16993E-001, 3.87341E+001, 2.56304E+001, 1.40466E-001, 2.67823E+001, 2.50232E+001, 2.30000E-001, 2.58569E+001, 2.50072E+001
 6.60001E+001, 2.51745E+001, 2.57611E+001, 4.62978E+001, 2.65656E+001, 2.50161E+001, 2.52105E+001, 2.54688E+001, 1.49941E-002, 2.06034E-001, 1.30248E+002, 2.17154E-001, 3.83602E+001, 2.56309E+001, 1.39616E-001, 2.67740E+001, 2.50235E+001, 2.30000E-001, 2.59038E+001, 2.50073E+001
 6.70032E+001, 2.51782E+001, 2.57643E+001, 4.50179E+001, 2.64942E+001, 2.50160E+001, 2.52288E+001, 2.54722E+001, 1.49942E-002, 2.06014E-001, 1.30803E+002, 2.17178E-001, 3.79292E+001, 2.56314E+001, 1.38555E-001, 2.67437E+001, 2.50239E+001, 2.30000E-001, 2.59267E+001, 2.50073E+001
 6.80010E+001, 2.51823E+001, 2.57721E+001, 4.41488E+001, 2.63334E+001, 2.50159E+001, 2.51978E+001, 2.55036E+001, 1.49943E-002, 2.05999E-001, 1.31405E+002, 2.17126E-001, 3.75735E+001, 2.56321E+001, 1.37057E-001, 2.66831E+001, 2.50242E+001, 2.30000E-001, 2.59130E+001, 2.50074E+001
 6.90042E+001, 2.51866E+001, 2.57855E+001, 4.33555E+001, 2.62071E+001, 2.50158E+001, 2.51671E+001, 2.55445E+001, 1.49941E-002, 2.05987E-001, 1.32008E+002, 2.17065E-001, 3.70675E+001, 2.56328E+001, 1.36111E-001, 2.66358E+001, 2.50245E+001, 2.30000E-001, 2.58800E+001, 2.50076E+001
 7.00019E+001, 2.51911E+001, 2.58031E+001, 4.28374E+001, 2.61074E+001, 2.50158E+001, 2.51697E+001, 2.55939E+001, 1.49941E-002, 2.05979E-001, 1.32570E+002, 2.16935E-001, 3.68109E+001, 2.56342E+001, 1.34847E-001, 2.65745E+001, 2.50247E+001, 2.30000E-001, 2.58747E+001, 2.50077E+001
 7.10051E+001, 2.51957E+001, 2.58223E+001, 4.24259E+001, 2.60511E+001, 2.50157E+001, 2.51988E+001, 2.56291E+001, 1.49941E-002, 2.05972E-001, 1.33101E+002, 2.16748E-001, 3.65874E+001, 2.56363E+001, 1.34090E-001, 2.65332E+001, 2.50250E+001, 2.30000E-001, 2.58870E+001, 2.50078E+001
 7.20029E+001, 2.52001E+001, 2.58436E+001, 4.21937E+001, 2.60513E+001, 2.50156E+001, 2.53056E+001, 2.56224E+001, 1.49941E-002, 2.05964E-001, 1.33623E+002, 2.16523E-001, 3.63228E+001, 2.56392E+001, 1.33740E-001, 2.65242E+001, 2.50252E+001, 2.30000E-001, 2.58781E+001, 2.50078E+001
